PLANT_ID	SUBPOP	Lat_origin	Long_origin	PLOT_GL	SITE	GR50	DOY	DYLN	cgdd_12c_jan2gr	cgdd_8c_jan2gr	GDD_12C_SM	tmax_18d	tmin_18d	tave_18d	cgdd_12c_18d	tmax_10d	tmin_10d	tave_10d	cgdd_12c_10d	tmax_5d	tmin_5d	tave_5d	cgdd_12c_5d
J249.C	Gulf	30.15	97.69	F2521	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J249.C	Gulf	30.15	97.69	F3924	FRMI	143	2019-05-24	14.7949256689119	90.55	233.8	7.15	20.25	8.65	14.45	3.02222222222222	22.83	10.23	16.53	4.795	20.98	10.66	15.82	4.35
J249.C	Gulf	30.15	97.69	M4611	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J250.A	Gulf	30.33	98.12	P4011	PKLE	30	2019-01-31	10.7076483842227	31.75	103.7	0	16.2666666666667	5.12222222222222	10.6944444444444	0.744444444444445	16.5	4.39	10.445	0.46	15.88	5.44	10.66	0.7
J250.A	Gulf	30.33	98.12	T2302	TMPL	58	2019-02-28	11.462445539876	77.155	196.895	0	15.4122222222222	5.81611111111111	10.6141666666667	1.02055555555556	13.955	5.397	9.676	0.476	14.796	4.584	9.69	0.144
J250.A	Gulf	30.33	98.12	C7012	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J250.A	Gulf	30.33	98.12	F3310	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J250.A	Gulf	30.33	98.12	F3923	FRMI	140	2019-05-21	14.7076949451141	68.8	200.05	0	19.4222222222222	7.47777777777778	13.45	2.07222222222222	20.5	7.96	14.23	2.75	20.22	8.46	14.34	2.87
J250.A	Gulf	30.33	98.12	M3004	KBSM	134	2019-05-15	14.5668410415973	31.4	124.8	1.25	15.7444444444444	5.15555555555556	10.45	0.672222222222222	16.81	5.22	11.015	0.965	16.2	4.06	10.13	0.25
J250.B	Gulf	30.33	98.12	P7504	PKLE	49	2019-02-19	11.2137777596542	98.8	225.55	0	18.0166666666667	8.88888888888889	13.4527777777778	3.49722222222222	17.55	6.49	12.02	1.805	17.78	7.66	12.72	2.36
J250.B	Gulf	30.33	98.12	K1214	KING	58	2019-02-28	11.5472634754954	238.55	439.5	11.95	22.2888888888889	10.6555555555556	16.4722222222222	4.71111111111111	21.4	11.12	16.26	4.27	23.9	11.48	17.69	5.69
J250.B	Gulf	30.33	98.12	T2804	TMPL	53	2019-02-23	11.3098382365826	76.435	182.925	4.04	14.4238888888889	5.58777777777778	10.0058333333333	1.47194444444444	15.595	6.514	11.0545	1.765	13.114	6.21	9.662	0.808
J250.B	Gulf	30.33	98.12	C6905	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J250.B	Gulf	30.33	98.12	F3520	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J250.B	Gulf	30.33	98.12	M1007	KBSM	136	2019-05-17	14.6352410731026	41.45	142.85	5.45	17.0166666666667	6.23333333333333	11.625	1.23055555555556	17.64	6.24	11.94	1.555	20.28	7.6	13.94	2.26
J250.B	Gulf	30.33	98.12	M4320	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J250.C	Gulf	30.33	98.12	C1221	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J250.C	Gulf	30.33	98.12	K2215	KING	60	2019-03-02	11.6007806990683	245.65	454.6	2.65	22.7833333333333	10.6611111111111	16.7222222222222	4.83055555555556	22.47	11.09	16.78	4.78	23.24	12.32	17.78	5.78
J250.C	Gulf	30.33	98.12	F2314	FRMI	149	2019-05-30	14.9484902638801	135.25	302.5	9.4	23.2666666666667	10.8777777777778	17.0722222222222	5.21944444444444	23.99	13.01	18.5	6.645	24.22	12.8	18.51	6.51
J250.C	Gulf	30.33	98.12	L1407	LINC	154	2019-06-04	14.9788405311572	169.75	352.65	6.35	21.9833333333333	10.6555555555556	16.3194444444444	4.83888888888889	24.29	12.12	18.205	6.205	25.56	11.78	18.67	6.67
J250.C	Gulf	30.33	98.12	M2212	KBSM	135	2019-05-16	14.6013518036023	36	133.4	4.6	16.2888888888889	5.65555555555556	10.9722222222222	0.927777777777778	16.83	5.29	11.06	1.01	18.6	5.74	12.17	1.17
J250.C	Gulf	30.33	98.12	T1610	TMPL	53	2019-02-23	11.3098382365826	76.435	182.925	4.04	14.4238888888889	5.58777777777778	10.0058333333333	1.47194444444444	15.595	6.514	11.0545	1.765	13.114	6.21	9.662	0.808
J251.A	Gulf	30.29	97.74	P1815	PKLE	39	2019-02-09	10.9356120704512	80.75	180.7	0	17.3055555555556	8.18333333333333	12.7444444444444	2.91666666666667	18.15	11.68	14.915	4.9	16.32	8.9	12.61	4.4
J251.A	Gulf	30.29	97.74	C6820	CLMB	126	2019-05-07	14.0087935789328	103.15	249.65	5.85	20.0222222222222	9.44444444444444	14.7333333333333	2.95	19.17	10.33	14.75	3.075	20.22	10.3	15.26	3.26
J251.A	Gulf	30.29	97.74	K2009	KING	53	2019-02-23	11.4151866638652	210.1	391.05	5.35	21.2611111111111	10.8333333333333	16.0472222222222	4.91944444444444	22.6	10.94	16.77	4.965	18.9	10.76	14.83	2.85
J251.A	Gulf	30.29	97.74	T3021	TMPL	53	2019-02-23	11.3098382365826	76.435	182.925	4.04	14.4238888888889	5.58777777777778	10.0058333333333	1.47194444444444	15.595	6.514	11.0545	1.765	13.114	6.21	9.662	0.808
J251.A	Gulf	30.29	97.74	T1006	TMPL	46	2019-02-16	11.1022774229525	72.395	168.62	0	16.9105555555556	7.95444444444444	12.4325	3.03916666666667	14.711	3.951	9.331	1.361	19.508	6.602	13.055	2.722
J251.A	Gulf	30.29	97.74	M3902	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J251.A	Gulf	30.29	97.74	M6720	KBSM	140	2019-05-21	14.7642093439012	55.85	167.35	0	18.6	6.63888888888889	12.6194444444444	2.03055555555556	19.34	7.62	13.48	2.57	20.08	9.5	14.79	3.97
J251.B	Gulf	30.29	97.74	P7409	PKLE	28	2019-01-29	10.6607358457731	31.75	100	0	16.3277777777778	4.97222222222222	10.65	0.744444444444445	16.94	3.39	10.165	0.46	17.22	5	11.11	0.7
J251.B	Gulf	30.29	97.74	T2807	TMPL	49	2019-02-19	11.1902171993976	72.395	170.63	0	16.0994444444444	7.545	11.8222222222222	2.85805555555556	14.998	5.514	10.256	1.361	14.412	5.518	9.965	1.837
J251.B	Gulf	30.29	97.74	S2417	STIL	96	2019-04-07	12.7743382405709	53.63	160.265	6.275	19.1755555555556	6.51333333333333	12.8444444444444	2.18555555555556	18.693	6.457	12.575	2.4755	22.34	10.398	16.369	4.369
J251.B	Gulf	30.29	97.74	T3016	TMPL	51	2019-02-21	11.2497175832513	72.395	172.74	0	15.2622222222222	6.52333333333333	10.8927777777778	2.25583333333333	15.359	5.649	10.504	1.361	11.21	4.696	7.953	0
J251.B	Gulf	30.29	97.74	F3916	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J251.B	Gulf	30.29	97.74	M3412	KBSM	135	2019-05-16	14.6013518036023	36	133.4	4.6	16.2888888888889	5.65555555555556	10.9722222222222	0.927777777777778	16.83	5.29	11.06	1.01	18.6	5.74	12.17	1.17
J251.C	Gulf	30.29	97.74	P2009	PKLE	20	2019-01-21	10.4898824362249	27.15	76.55	0	17.75	6.4	12.075	1.50833333333333	15.61	5.78	10.695	0.88	18.44	5.56	12	1.76
J251.C	Gulf	30.29	97.74	C6610	CLMB	126	2019-05-07	14.0087935789328	103.15	249.65	5.85	20.0222222222222	9.44444444444444	14.7333333333333	2.95	19.17	10.33	14.75	3.075	20.22	10.3	15.26	3.26
J251.C	Gulf	30.29	97.74	T2010	TMPL	49	2019-02-19	11.1902171993976	72.395	170.63	0	16.0994444444444	7.545	11.8222222222222	2.85805555555556	14.998	5.514	10.256	1.361	14.412	5.518	9.965	1.837
J251.C	Gulf	30.29	97.74	F2114	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J251.C	Gulf	30.29	97.74	M2615	KBSM	134	2019-05-15	14.5668410415973	31.4	124.8	1.25	15.7444444444444	5.15555555555556	10.45	0.672222222222222	16.81	5.22	11.015	0.965	16.2	4.06	10.13	0.25
J257.A	Midwest	44.7922	93.2744	P7206	PKLE	56	2019-02-26	11.419079208142	111.3	264.25	4.4	17.2166666666667	6.97222222222222	12.0944444444444	1.69722222222222	16.88	8.05	12.465	1.38	19.56	9.44	14.5	2.5
J257.A	Midwest	44.7922	93.2744	T1313	TMPL	70	2019-03-12	11.8377887184437	113.33	257.07	6.68	15.2333333333333	6.11944444444444	10.6763888888889	2.27416666666667	16.237	6.891	11.564	3.6175	22.47	14.35	18.41	6.41
J257.A	Midwest	44.7922	93.2744	S2508	STIL	98	2019-04-09	12.8488009127656	68.325	182.96	7.715	20.1283333333333	7.31388888888889	13.7211111111111	3.00194444444444	21.481	7.586	14.5335	3.727	25.158	10.86	18.009	6.009
J257.A	Midwest	44.7922	93.2744	C5814	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J257.A	Midwest	44.7922	93.2744	L3702	LINC	120	2019-05-01	13.9420486344256	45.3	121.7	0	19.1166666666667	3.75555555555556	11.4361111111111	1.39166666666667	18.42	4.82	11.62	1.115	14.98	4.1	9.54	0
J257.A	Midwest	44.7922	93.2744	M4417	KBSM	123	2019-05-04	14.1513369874061	21.05	88.2	1.75	15.7444444444444	4.75555555555556	10.25	0.675	13.88	5.2	9.54	0.53	14.5	6.44	10.47	0.35
J257.A	Midwest	44.7922	93.2744	B3208	BRKG	137	2019-05-18	14.8529331499527	33.85	94.25	2.15	14.9722222222222	5.39444444444444	10.1833333333333	1.275	17.29	6.88	12.085	2.275	22.56	10.54	16.55	4.55
J258.A	Midwest	45.3815	93.1641	P6011	PKLE	77	2019-03-19	12.0605489531328	188.6	400.15	3.25	19.3833333333333	8.5	13.9416666666667	3.94166666666667	21.89	10.94	16.415	4.415	19.34	8.1	13.72	1.72
J258.A	Midwest	45.3815	93.1641	C3615	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J258.A	Midwest	45.3815	93.1641	S2613	STIL	119	2019-04-30	13.5911072085459	165.475	354.765	4.895	22.1144444444444	10.5005555555556	16.3075	4.62055555555555	23.265	12.124	17.6945	5.6945	24.512	11.228	17.87	5.87
J258.A	Midwest	45.3815	93.1641	M5817	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J258.C	Midwest	45.3815	93.1641	C1020	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J258.C	Midwest	45.3815	93.1641	T1705	TMPL	84	2019-03-26	12.2814893114551	171.52	367.615	4.395	21.1772222222222	11.4166666666667	16.2969444444444	4.49944444444444	22.055	11.375	16.715	4.715	23.642	13.536	18.589	6.589
J259.A	Midwest	44.2662	94.0022	C2410	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J259.A	Midwest	44.2662	94.0022	L1614	LINC	124	2019-05-05	14.0976040752822	47.4	133.25	1.6	18.6833333333333	4.40555555555556	11.5444444444444	1.05277777777778	16.43	4.1	10.265	0.285	16.88	4.44	10.66	0.42
J259.A	Midwest	44.2662	94.0022	M1012	KBSM	125	2019-05-06	14.2312579180261	25.9	101.05	4.15	16.2444444444444	4.75555555555556	10.5	0.861111111111111	14.76	4.97	9.865	0.66	18.6	6.52	12.56	1.32
J264.A	Midwest	43.7884	91.8088	T2708	TMPL	81	2019-03-23	12.1864983311553	150.185	334.28	5.71	20.6894444444444	10.3738888888889	15.5316666666667	4.05722222222222	19.941	9.554	14.7475	3.112	22.342	10.998	16.67	4.67
J264.A	Midwest	43.7884	91.8088	S1708	STIL	100	2019-04-11	12.9227987017719	82.305	204.94	2.045	20.9294444444444	7.61166666666667	14.2705555555556	3.55138888888889	24.427	9.823	17.125	5.125	26.802	11.178	18.99	6.99
J264.A	Midwest	43.7884	91.8088	C3209	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J267.A	Midwest	45.4182	93.7014	C2801	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J267.B	Midwest	45.4182	93.7014	M6620	KBSM	123	2019-05-04	14.1513369874061	21.05	88.2	1.75	15.7444444444444	4.75555555555556	10.25	0.675	13.88	5.2	9.54	0.53	14.5	6.44	10.47	0.35
J267.C	Midwest	45.4182	93.7014	P4612	PKLE	61	2019-03-03	11.5693162203603	117.65	277.2	0	17.25	7.62777777777778	12.4388888888889	2.00833333333333	16.61	7.51	12.06	1.885	13.66	5.58	9.62	1.27
J267.C	Midwest	45.4182	93.7014	C4003	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J267.C	Midwest	45.4182	93.7014	M5820	KBSM	126	2019-05-07	14.270555981326	25.9	101.7	0	16.5444444444444	4.82222222222222	10.6833333333333	0.861111111111111	15.09	5.46	10.275	0.66	17.98	6.14	12.06	1.32
J268.A	Gulf	29.3247	101.3645	M5003	KBSM	141	2019-05-22	14.7947099979828	61	176.5	5.15	18.7722222222222	6.84444444444444	12.8083333333333	2.21944444444444	20.55	8.12	14.335	3.085	20.82	8.64	14.73	3.91
J268.A	Gulf	29.3247	101.3645	P4618	PKLE	20	2019-01-21	10.4898824362249	27.15	76.55	0	17.75	6.4	12.075	1.50833333333333	15.61	5.78	10.695	0.88	18.44	5.56	12	1.76
J270.A	Gulf	29.3247	101.3645	T2411	TMPL	51	2019-02-21	11.2497175832513	72.395	172.74	0	15.2622222222222	6.52333333333333	10.8927777777778	2.25583333333333	15.359	5.649	10.504	1.361	11.21	4.696	7.953	0
J270.A	Gulf	29.3247	101.3645	K1821	KING	51	2019-02-21	11.3631747064998	200.9	373.85	3.05	22	11.5444444444444	16.7722222222222	5.64444444444444	22.89	10.15	16.52	4.715	21.56	11.62	16.59	4.61
J270.A	Gulf	29.3247	101.3645	K1407	KING	56	2019-02-26	11.4941141910495	218.2	411.15	1.45	20.4	9.01666666666667	14.7083333333333	3.58055555555556	21.54	10.51	16.025	4.035	21.52	9.4	15.46	3.46
J270.A	Gulf	29.3247	101.3645	S2204	STIL	119	2019-04-30	13.5911072085459	165.475	354.765	4.895	22.1144444444444	10.5005555555556	16.3075	4.62055555555555	23.265	12.124	17.6945	5.6945	24.512	11.228	17.87	5.87
J270.A	Gulf	29.3247	101.3645	M1008	KBSM	136	2019-05-17	14.6352410731026	41.45	142.85	5.45	17.0166666666667	6.23333333333333	11.625	1.23055555555556	17.64	6.24	11.94	1.555	20.28	7.6	13.94	2.26
J270.A	Gulf	29.3247	101.3645	P4805	PKLE	24	2019-01-25	10.5717423132009	28.25	84.8	0	16.5166666666667	5.71666666666667	11.1166666666667	0.944444444444445	17.39	4.89	11.14	0.99	17.44	2.66	10.05	0.22
J271.A	Gulf	29.3247	101.3645	P2615	PKLE	35	2019-02-05	10.8311687420385	69.5	161.45	10.75	18.05	7.43888888888889	12.7444444444444	2.35277777777778	19.1	11.11	15.105	4.125	22.32	16.78	19.55	7.55
J271.A	Gulf	29.3247	101.3645	T1818	TMPL	49	2019-02-19	11.1902171993976	72.395	170.63	0	16.0994444444444	7.545	11.8222222222222	2.85805555555556	14.998	5.514	10.256	1.361	14.412	5.518	9.965	1.837
J271.A	Gulf	29.3247	101.3645	S2518	STIL	96	2019-04-07	12.7743382405709	53.63	160.265	6.275	19.1755555555556	6.51333333333333	12.8444444444444	2.18555555555556	18.693	6.457	12.575	2.4755	22.34	10.398	16.369	4.369
J271.A	Gulf	29.3247	101.3645	C6210	CLMB	162	2019-06-12	14.8506984315608	365.3	649.3	4.75	26.75	15.7944444444444	21.2722222222222	9.27222222222222	26.86	15.66	21.26	9.26	25.58	14.6	20.09	8.09
J271.A	Gulf	29.3247	101.3645	M3014	KBSM	139	2019-05-20	14.7329932270777	55.85	166.6	0	18.4055555555556	6.86666666666667	12.6361111111111	2.03055555555556	18.99	7.5	13.245	2.57	21.78	10.94	16.36	4.89
J271.A	Gulf	29.3247	101.3645	M4619	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J272.A	Gulf	29.3247	101.3645	C6206	CLMB	180	2019-06-30	14.8678035020796	545.7	901.7	13.9	26.7833333333333	17.2611111111111	22.0222222222222	10.0222222222222	28.26	18.46	23.36	11.36	31.1	19.82	25.46	13.46
J272.A	Gulf	29.3247	101.3645	M1613	KBSM	147	2019-05-28	14.9616347603548	95.85	235.35	6.35	20.3611111111111	9.10555555555556	14.7333333333333	3.65	21.4	10.76	16.08	4.67	23	12.54	17.77	5.77
J272.A	Gulf	29.3247	101.3645	M4120	KBSM	137	2019-05-18	14.6684902370718	49.15	154.55	7.7	18.0944444444444	6.57222222222222	12.3333333333333	1.65833333333333	18.79	6.91	12.85	2.325	22.8	8.7	15.75	3.8
J272.A	Gulf	29.3247	101.3645	M4821	KBSM	158	2019-06-08	15.1860215208366	163.9	347.4	8.4	23.8944444444444	12.1111111111111	18.0027777777778	6.00277777777778	24.56	11.85	18.205	6.205	25.96	13.34	19.65	7.65
J272.A	Gulf	29.3247	101.3645	T2421	TMPL	49	2019-02-19	11.1902171993976	72.395	170.63	0	16.0994444444444	7.545	11.8222222222222	2.85805555555556	14.998	5.514	10.256	1.361	14.412	5.518	9.965	1.837
J272.A	Gulf	29.3247	101.3645	P1009	PKLE	30	2019-01-31	10.7076483842227	31.75	103.7	0	16.2666666666667	5.12222222222222	10.6944444444444	0.744444444444445	16.5	4.39	10.445	0.46	15.88	5.44	10.66	0.7
J273.A	Gulf	29.3247	101.3645	T2504	TMPL	51	2019-02-21	11.2497175832513	72.395	172.74	0	15.2622222222222	6.52333333333333	10.8927777777778	2.25583333333333	15.359	5.649	10.504	1.361	11.21	4.696	7.953	0
J273.A	Gulf	29.3247	101.3645	T2611	TMPL	53	2019-02-23	11.3098382365826	76.435	182.925	4.04	14.4238888888889	5.58777777777778	10.0058333333333	1.47194444444444	15.595	6.514	11.0545	1.765	13.114	6.21	9.662	0.808
J273.A	Gulf	29.3247	101.3645	C6612	CLMB	129	2019-05-10	14.1093728213494	108.7	265.2	0	18.9833333333333	9.45555555555556	14.2194444444444	2.51111111111111	19.32	10.34	14.83	3.03	19.86	10.44	15.15	3.55
J273.A	Gulf	29.3247	101.3645	M4612	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J273.A	Gulf	29.3247	101.3645	P5806	PKLE	33	2019-02-03	10.7807522922802	48.8	132.75	8.55	17.65	6.51666666666667	12.0833333333333	1.69166666666667	17.38	8.28	12.83	2.055	17.54	11.56	14.55	3.41
J274.A	Gulf	29.3247	101.3645	P4221	PKLE	39	2019-02-09	10.9356120704512	80.75	180.7	0	17.3055555555556	8.18333333333333	12.7444444444444	2.91666666666667	18.15	11.68	14.915	4.9	16.32	8.9	12.61	4.4
J274.A	Gulf	29.3247	101.3645	T2120	TMPL	56	2019-02-26	11.4010443412188	77.155	193.025	0.720000000000001	14.5161111111111	5.705	10.1105555555556	1.02055555555556	13.774	6.236	10.005	0.476	16.338	7.776	12.057	0.952
J274.A	Gulf	29.3247	101.3645	M5412	KBSM	141	2019-05-22	14.7947099979828	61	176.5	5.15	18.7722222222222	6.84444444444444	12.8083333333333	2.21944444444444	20.55	8.12	14.335	3.085	20.82	8.64	14.73	3.91
J274.A	Gulf	29.3247	101.3645	M3120	KBSM	135	2019-05-16	14.6013518036023	36	133.4	4.6	16.2888888888889	5.65555555555556	10.9722222222222	0.927777777777778	16.83	5.29	11.06	1.01	18.6	5.74	12.17	1.17
J276.A	Gulf	29.3247	101.3645	P4208	PKLE	22	2019-01-23	10.5298683453533	28.25	81.65	0	17.2555555555556	6.61666666666667	11.9361111111111	1.49444444444444	16.17	5.5	10.835	0.99	16.44	2.56	9.5	0.22
J276.A	Gulf	29.3247	101.3645	S1911	STIL	98	2019-04-09	12.8488009127656	68.325	182.96	7.715	20.1283333333333	7.31388888888889	13.7211111111111	3.00194444444444	21.481	7.586	14.5335	3.727	25.158	10.86	18.009	6.009
J276.A	Gulf	29.3247	101.3645	T1519	TMPL	49	2019-02-19	11.1902171993976	72.395	170.63	0	16.0994444444444	7.545	11.8222222222222	2.85805555555556	14.998	5.514	10.256	1.361	14.412	5.518	9.965	1.837
J276.A	Gulf	29.3247	101.3645	M1013	KBSM	148	2019-05-29	14.9866022995813	101.85	245.35	6	20.9944444444444	9.76111111111111	15.3777777777778	3.98333333333333	21.36	10.66	16.01	4.6	23.78	13.32	18.55	6.55
J276.B	Gulf	29.3247	101.3645	P5420	PKLE	28	2019-01-29	10.6607358457731	31.75	100	0	16.3277777777778	4.97222222222222	10.65	0.744444444444445	16.94	3.39	10.165	0.46	17.22	5	11.11	0.7
J276.B	Gulf	29.3247	101.3645	S3608	STIL	109	2019-04-20	13.2485322744682	108.53	257.82	3.225	22.2694444444444	9.06222222222222	15.6658333333333	4.26361111111111	20.344	7.158	13.751	2.827	22.674	9.69	16.182	4.182
J276.B	Gulf	29.3247	101.3645	M3214	KBSM	141	2019-05-22	14.7947099979828	61	176.5	5.15	18.7722222222222	6.84444444444444	12.8083333333333	2.21944444444444	20.55	8.12	14.335	3.085	20.82	8.64	14.73	3.91
J279.A	Gulf	29.3247	101.3645	K2315	KING	56	2019-02-26	11.4941141910495	218.2	411.15	1.45	20.4	9.01666666666667	14.7083333333333	3.58055555555556	21.54	10.51	16.025	4.035	21.52	9.4	15.46	3.46
J279.A	Gulf	29.3247	101.3645	P1012	PKLE	37	2019-02-07	10.882819050599	80.75	180.7	1.05	19.0333333333333	8.55	13.7916666666667	2.97777777777778	19.54	12.22	15.88	4.9	24.42	15.78	20.1	8.1
J279.A	Gulf	29.3247	101.3645	T1412	TMPL	56	2019-02-26	11.4010443412188	77.155	193.025	0.720000000000001	14.5161111111111	5.705	10.1105555555556	1.02055555555556	13.774	6.236	10.005	0.476	16.338	7.776	12.057	0.952
J279.A	Gulf	29.3247	101.3645	S1220	STIL	146	2019-05-27	14.3315478263794	367.245	662.345	13.05	26.3766666666667	14.4833333333333	20.43	8.48166666666667	26.969	16.035	21.502	9.502	29.01	19.142	24.076	12.076
J279.A	Gulf	29.3247	101.3645	M2816	KBSM	145	2019-05-26	14.9091805114169	84.6	216.1	5.65	19.7444444444444	8.48333333333333	14.1138888888889	3.26111111111111	21.56	10.98	16.27	4.86	23.04	12.46	17.75	5.75
J279.A	Gulf	29.3247	101.3645	M3920	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J279.A	Gulf	29.3247	101.3645	F3909	FRMI	140	2019-05-21	14.7076949451141	68.8	200.05	0	19.4222222222222	7.47777777777778	13.45	2.07222222222222	20.5	7.96	14.23	2.75	20.22	8.46	14.34	2.87
J279.A	Gulf	29.3247	101.3645	C5214	CLMB	179	2019-06-29	14.8749101298187	531.8	883.8	13.65	26.2111111111111	16.8166666666667	21.5138888888889	9.51388888888889	27.82	18.02	22.92	10.92	30.7	18.64	24.67	12.67
J280.A	Gulf	29.89883	100.99755	K2221	KING	53	2019-02-23	11.4151866638652	210.1	391.05	5.35	21.2611111111111	10.8333333333333	16.0472222222222	4.91944444444444	22.6	10.94	16.77	4.965	18.9	10.76	14.83	2.85
J280.A	Gulf	29.89883	100.99755	T2812	TMPL	51	2019-02-21	11.2497175832513	72.395	172.74	0	15.2622222222222	6.52333333333333	10.8927777777778	2.25583333333333	15.359	5.649	10.504	1.361	11.21	4.696	7.953	0
J280.A	Gulf	29.89883	100.99755	L1909	LINC	154	2019-06-04	14.9788405311572	169.75	352.65	6.35	21.9833333333333	10.6555555555556	16.3194444444444	4.83888888888889	24.29	12.12	18.205	6.205	25.56	11.78	18.67	6.67
J280.A	Gulf	29.89883	100.99755	F3524	FRMI	156	2019-06-06	15.0882365583511	192.55	387.8	8.85	24.5555555555556	12.9	18.7277777777778	6.875	26.05	13.66	19.855	7.855	26.1	13.32	19.71	7.71
J280.A	Gulf	29.89883	100.99755	M4214	KBSM	137	2019-05-18	14.6684902370718	49.15	154.55	7.7	18.0944444444444	6.57222222222222	12.3333333333333	1.65833333333333	18.79	6.91	12.85	2.325	22.8	8.7	15.75	3.8
J280.A	Gulf	29.89883	100.99755	P7021	PKLE	28	2019-01-29	10.6607358457731	31.75	100	0	16.3277777777778	4.97222222222222	10.65	0.744444444444445	16.94	3.39	10.165	0.46	17.22	5	11.11	0.7
J293.A	Gulf	29.59	98.54	P5007	PKLE	51	2019-02-21	11.2717151712726	98.8	231.75	0	17.4277777777778	7.83888888888889	12.6333333333333	2.77777777777778	18.16	6.66	12.41	1.73	14.2	6.66	10.43	0.26
