"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "FL50" "GR50" "cgdd_12c_gr2fl" "crain_gr2fl" "crain_5d" "dyln_fl50" "dyln_change_sec" "DOY" "crain_1d" "crain_2d" "crain_3d" "crain_7d"
"154" "J016.E" "Gulf" 35.26 96.18 "P5620" "PKLE" 199 54 1646 513.1 0 13.8929166174436 -56.6462649689534 2019-07-19 0 0 0 0
"155" "J016.E" "Gulf" 35.26 96.18 "K1314" "KING" 210 79 1908.5 325.06 6.34 13.5110796048314 -66.3609623656654 2019-07-30 0 0 2.03 6.34
"156" "J016.E" "Gulf" 35.26 96.18 "T1801" "TMPL" 214 70 1615.655 661.61 0 13.641628601562 -82.5925031687298 2019-08-03 0.48 0.48 0.48 0.48
"157" "J016.E" "Gulf" 35.26 96.18 "K1912" "KING" 217 74 2058.4 327.35 0 13.3726582049032 -74.5772522338328 2019-08-06 22.61 22.61 22.61 22.61
"158" "J016.E" "Gulf" 35.26 96.18 "C4414" "CLMB" 225 116 1014.7 448.83 26.92 13.8080211236188 -128.724782589997 2019-08-14 0 0.76 4.82 26.92
"159" "J016.E" "Gulf" 35.26 96.18 "F2918" "FRMI" 254 149 1120.65 265 6.3 12.7347575062536 -165.116742037122 2019-09-12 3.3 5.3 5.3 9.6
"160" "J016.E" "Gulf" 35.26 96.18 "L4202" "LINC" 254 136 1155.95 399.6 13.2 12.7192608490373 -161.169499347994 2019-09-12 5.1 5.1 16.3 18.3
"161" "J016.E" "Gulf" 35.26 96.18 "B2318" "BRKG" 259 151 850.5 502 125.3 12.5425392669793 -181.488575004728 2019-09-17 9.7 9.7 9.7 135
"162" "J016.E" "Gulf" 35.26 96.18 "M1415" "KBSM" 261 132 1082.9 386 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"163" "J018.A" "Gulf" 35.426748 91.83681 "P7014" "PKLE" 178 52 1272 481 25 14.1016810884826 -10.8586208492568 2019-06-28 0 15 15.3 25
"164" "J018.A" "Gulf" 35.426748 91.83681 "K2520" "KING" 191 60 1687.65 322.53 0 13.7902449834419 -35.9086333956945 2019-07-11 0 0 0 0
"165" "J018.A" "Gulf" 35.426748 91.83681 "T2719" "TMPL" 221 56 1769.15 667.27 2.56 13.4714362989827 -90.9691784261803 2019-08-10 0 0 0 2.56
"166" "J018.A" "Gulf" 35.426748 91.83681 "C6602" "CLMB" 225 119 1011.05 446.54 26.92 13.8080211236188 -128.724782589997 2019-08-14 0 0.76 4.82 26.92
"167" "J018.A" "Gulf" 35.426748 91.83681 "S1902" "STIL" 225 121 1302.755 642.6 33.02 13.634009548439 -115.312054727404 2019-08-14 0 0 0 33.02
"168" "J018.A" "Gulf" 35.426748 91.83681 "S3319" "STIL" 233 161 1093.775 191 7.62 13.3678314133877 -122.914013436687 2019-08-22 34.8 34.8 34.8 42.42
"169" "J018.A" "Gulf" 35.426748 91.83681 "F3723" "FRMI" 235 140 1007.25 316.2 15.5 13.584120258329 -154.457245254567 2019-08-24 0 0 0 15.5
"170" "J018.A" "Gulf" 35.426748 91.83681 "L3811" "LINC" 238 132 1027 364.8 7.6 13.421174660914 -153.034701548427 2019-08-27 33 33 33 40.6
"171" "J018.A" "Gulf" 35.426748 91.83681 "M6820" "KBSM" 259 125 1077.6 416 35 12.513015249613 -169.854685275952 2019-09-17 0 0 2 35
"172" "J018.A" "Gulf" 35.426748 91.83681 "M2810" "KBSM" 270 139 1131.15 408 34 11.991569988214 -170.967007661594 2019-09-28 18 35 35 52
"173" "J018.B" "Gulf" 35.426748 91.83681 "K1616" "KING" 147 60 917.9 161 0 13.6911640483097 52.2398630361295 2019-05-28 0 0 0 0
"174" "J018.B" "Gulf" 35.426748 91.83681 "P6804" "PKLE" 162 52 1011.75 445.4 41.9 14.0696421603987 27.4266457954489 2019-06-12 0 0.8 0.8 41.9
"175" "J018.B" "Gulf" 35.426748 91.83681 "T1706" "TMPL" 199 56 1400.38 664.23 0 13.9414747001365 -58.2347678360733 2019-07-19 0 0 0 0
"176" "J018.B" "Gulf" 35.426748 91.83681 "C6419" "CLMB" 218 112 941.05 424.7 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"177" "J018.B" "Gulf" 35.426748 91.83681 "L2504" "LINC" 246 148 1016.55 312.2 1.3 13.0745806394372 -157.965751111602 2019-09-04 0 0 0 1.3
"178" "J018.B" "Gulf" 35.426748 91.83681 "B1003" "BRKG" 247 154 769.4 343.3 2 13.1420566971595 -177.312880061717 2019-09-05 0 0 0 2
"179" "J018.B" "Gulf" 35.426748 91.83681 "M3005" "KBSM" 252 137 994.9 340 2 12.8418102030715 -167.880269837397 2019-09-10 1 2 2 3
"180" "J018.C" "Gulf" 35.426748 91.83681 "T2516" "TMPL" 191 58 1264.235 663.83 16.26 14.0552650502807 -41.7527823873598 2019-07-11 0 0 0 16.26
"181" "J018.C" "Gulf" 35.426748 91.83681 "P7020" "PKLE" 196 55 1581.1 512.1 0 13.9385411952568 -50.8848609730457 2019-07-16 0 0 0 0
"182" "J018.C" "Gulf" 35.426748 91.83681 "K1816" "KING" 196 65 1764.7 321.01 0 13.732702401109 -45.0184654865708 2019-07-16 0 0 0 0
"183" "J018.C" "Gulf" 35.426748 91.83681 "K1204" "KING" 207 58 2004.05 329.63 4.31 13.5652816570973 -62.3377534102353 2019-07-27 0 0 0.25 4.31
"184" "J018.C" "Gulf" 35.426748 91.83681 "C7011" "CLMB" 225 116 1014.7 448.83 26.92 13.8080211236188 -128.724782589997 2019-08-14 0 0.76 4.82 26.92
"185" "J018.C" "Gulf" 35.426748 91.83681 "S1108" "STIL" 231 96 1526.825 759.7 7.62 13.4358877316529 -121.229482376707 2019-08-20 0 0 7.62 7.62
"186" "J018.C" "Gulf" 35.426748 91.83681 "F3706" "FRMI" 242 140 1064.55 333.7 17.5 13.277779701051 -159.623314314917 2019-08-31 1.5 1.5 1.5 19
"187" "J018.C" "Gulf" 35.426748 91.83681 "F3914" "FRMI" 242 140 1064.55 333.7 17.5 13.277779701051 -159.623314314917 2019-08-31 1.5 1.5 1.5 19
"188" "J018.C" "Gulf" 35.426748 91.83681 "B2205" "BRKG" 249 151 799.4 343.3 0.5 13.0431542152406 -178.252667515169 2019-09-07 1 1 1 1.5
"189" "J018.C" "Gulf" 35.426748 91.83681 "L2314" "LINC" 250 150 1042.5 263.9 0 12.8977822338452 -159.759619831231 2019-09-08 2 2 2 2
"190" "J018.C" "Gulf" 35.426748 91.83681 "M4211" "KBSM" 259 135 1068.5 377 35 12.513015249613 -169.854685275952 2019-09-17 0 0 2 35
"191" "J019.A" "Atlantic" 27.748362 80.436163 "P2207" "PKLE" 146 20 834.15 400.8 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"192" "J022.A" "Gulf" 28.3325 98.117505 "S2604" "STIL" 261 117 1861.545 872.46 5.08 12.3503005338277 -135.259573553332 2019-09-19 0 0 0 5.08
"193" "J022.A" "Gulf" 28.3325 98.117505 "C3808" "CLMB" 267 149 1301.05 398.03 12.45 12.1282153276932 -150.890688531177 2019-09-25 2.79 2.79 2.79 15.24
"194" "J022.A" "Gulf" 28.3325 98.117505 "P7010" "PKLE" 305 46 3416.85 679 3.5 10.9993531662608 -97.4656807307184 2019-11-02 0 0 0 3.5
"195" "J022.B" "Gulf" 28.3325 98.117505 "T2921" "TMPL" 177 51 1050.28 635.27 59.69 14.159233524373 -8.69654489212124 2019-06-27 0 0 0 59.69
"196" "J022.B" "Gulf" 28.3325 98.117505 "P6022" "PKLE" 192 36 1551.85 524.3 9.7 13.9917255095338 -42.7251476399448 2019-07-12 0 0 0 9.7
"197" "J022.B" "Gulf" 28.3325 98.117505 "C6006" "CLMB" 247 140 1152.75 448.32 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"198" "J022.B" "Gulf" 28.3325 98.117505 "F2107" "FRMI" 254 162 1013.65 240.3 6.3 12.7347575062536 -165.116742037122 2019-09-12 3.3 5.3 5.3 9.6
"199" "J022.B" "Gulf" 28.3325 98.117505 "M1401" "KBSM" 259 128 1072.75 400 35 12.513015249613 -169.854685275952 2019-09-17 0 0 2 35
"200" "J022.B" "Gulf" 28.3325 98.117505 "M4415" "KBSM" 266 135 1130 395 18 12.1815042543224 -170.832771136895 2019-09-24 0 3 17 18
"201" "J022.C" "Gulf" 28.3325 98.117505 "P6219" "PKLE" 197 37 1636.4 524.3 0 13.9238632057367 -52.8407622725339 2019-07-17 0 0 0 0
"202" "J022.C" "Gulf" 28.3325 98.117505 "T2207" "TMPL" 247 49 2240.73 679.3 0 12.7369858801096 -108.697233742419 2019-09-05 0 0 0 0
"203" "J022.C" "Gulf" 28.3325 98.117505 "F3320" "FRMI" 248 156 1008.7 240.1 9.7 13.008482285887 -162.834464477683 2019-09-06 0 0 0 9.7
"204" "J022.C" "Gulf" 28.3325 98.117505 "S2311" "STIL" 249 121 1655.34 793.21 0.25 12.7971862660469 -132.15792812716 2019-09-07 0 0 0 0.25
"205" "J022.C" "Gulf" 28.3325 98.117505 "C1003" "CLMB" 259 126 1354.1 492.76 0 12.4627975741209 -149.918715811638 2019-09-17 0 0 0 0
"206" "J022.C" "Gulf" 28.3325 98.117505 "M2218" "KBSM" 261 127 1087.15 416 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"207" "J022.C" "Gulf" 28.3325 98.117505 "B1303" "BRKG" 263 154 871.25 511.7 9.7 12.3403770654744 -182.180351217547 2019-09-21 5.3 5.3 5.3 15
"208" "J022.D" "Gulf" 28.3325 98.117505 "P3016" "PKLE" 224 33 2188.45 529.4 0 13.3600665150533 -91.5256183594657 2019-08-13 0 0 0 0
"209" "J022.D" "Gulf" 28.3325 98.117505 "K1402" "KING" 224 53 2344.2 355.03 0 13.2200150769307 -81.232411567153 2019-08-13 0 0 0 0
"210" "J022.D" "Gulf" 28.3325 98.117505 "C4011" "CLMB" 247 129 1201.25 466.1 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"211" "J022.D" "Gulf" 28.3325 98.117505 "T1023" "TMPL" 252 53 2329.66 670.92 0 12.5846402746774 -110.28853404493 2019-09-10 17.27 17.27 17.27 17.27
"212" "J022.D" "Gulf" 28.3325 98.117505 "B1602" "BRKG" 270 163 830.1 509.6 0 11.9854822455013 -182.633041768096 2019-09-28 0 0 0 0
"213" "J022.D" "Gulf" 28.3325 98.117505 "M2809" "KBSM" 281 130 1193.3 520 21 11.4707125026459 -169.644871930202 2019-10-09 0 0 0 21
"214" "J026.A" "Atlantic" 34.225726 77.94471 "P3203" "PKLE" 158 71 893.6 413.2 27.7 14.0353629655423 36.4819861356935 2019-06-08 0 0 14.7 27.7
"215" "J026.B" "Atlantic" 34.225726 77.94471 "P7219" "PKLE" 166 66 1054.6 441.4 0.8 14.0936292762968 18.0520823865663 2019-06-16 5.8 5.8 5.8 6.6
"216" "J026.B" "Atlantic" 34.225726 77.94471 "K2318" "KING" 195 84 1604.95 310.6 0 13.7452075304108 -43.2534667302704 2019-07-15 0 0 0 0
"217" "J026.B" "Atlantic" 34.225726 77.94471 "T1819" "TMPL" 205 84 1415.95 639.42 0 13.8337172777812 -69.0452099951408 2019-07-25 0 0 0 0
"218" "J026.B" "Atlantic" 34.225726 77.94471 "C6002" "CLMB" 218 119 924.5 419.62 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"219" "J026.B" "Atlantic" 34.225726 77.94471 "S2319" "STIL" 219 161 858.73 150.36 66.8 13.8212937460803 -107.954992516568 2019-08-08 12.95 12.95 12.95 79.75
"220" "J026.B" "Atlantic" 34.225726 77.94471 "F3516" "FRMI" 235 140 1007.25 316.2 15.5 13.584120258329 -154.457245254567 2019-08-24 0 0 0 15.5
"221" "J026.B" "Atlantic" 34.225726 77.94471 "L2202" "LINC" 240 142 991.6 375.9 33 13.3355599351786 -154.452739026274 2019-08-29 0 0 33 33
"222" "J026.B" "Atlantic" 34.225726 77.94471 "M1615" "KBSM" 242 129 947.25 358 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"223" "J026.B" "Atlantic" 34.225726 77.94471 "B2712" "BRKG" 247 149 791.6 343.3 2 13.1420566971595 -177.312880061717 2019-09-05 0 0 0 2
"224" "J026.C" "Atlantic" 34.225726 77.94471 "K1405" "KING" 137 72 665.2 159.48 1.77 13.5266711673509 67.1308794668363 2019-05-18 0 0 0 1.77
"225" "J026.C" "Atlantic" 34.225726 77.94471 "P1810" "PKLE" 179 57 1280.5 479.5 25 14.0980000467266 -13.2517503215674 2019-06-29 10.7 10.7 25.7 35.7
"226" "J026.C" "Atlantic" 34.225726 77.94471 "C1004" "CLMB" 213 116 873.1 421.91 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"227" "J026.C" "Atlantic" 34.225726 77.94471 "S3008" "STIL" 224 98 1399.375 750.05 33.02 13.6660406747522 -114.190745817994 2019-08-13 0 0 0 33.02
"228" "J026.C" "Atlantic" 34.225726 77.94471 "F1908" "FRMI" 235 143 1000.05 294.6 15.5 13.584120258329 -154.457245254567 2019-08-24 0 0 0 15.5
"229" "J026.C" "Atlantic" 34.225726 77.94471 "B2214" "BRKG" 242 144 774.25 369.2 21.7 13.3868233537279 -174.459726738912 2019-08-31 1.5 1.5 1.5 23.2
"230" "J026.C" "Atlantic" 34.225726 77.94471 "M5015" "KBSM" 247 137 970.6 338 4 13.0738791979669 -165.779093062093 2019-09-05 0 0 1 4
"231" "J026.C" "Atlantic" 34.225726 77.94471 "L3912" "LINC" 254 138 1134.7 399.6 13.2 12.7192608490373 -161.169499347994 2019-09-12 5.1 5.1 16.3 18.3
"232" "J026.C" "Atlantic" 34.225726 77.94471 "T2205" "TMPL" 260 70 2428.07 684.97 0 12.3373003484744 -111.939821721785 2019-09-18 0 0 0 0
"233" "J027.A" "Atlantic" 34.225725 77.94471 "P1605" "PKLE" 147 39 796.3 388.2 0 13.891599578024 59.0228207465209 2019-05-28 0 0 0 0
"234" "J027.A" "Atlantic" 34.225725 77.94471 "C4611" "CLMB" 199 119 709.85 356.12 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"235" "J027.B" "Gulf" 34.225725 77.94471 "K2420" "KING" 161 60 1164 245.83 84.83 13.8419072044375 26.2767121428546 2019-06-11 0 0 0 84.83
"236" "J027.B" "Gulf" 34.225725 77.94471 "P3018" "PKLE" 168 42 1121.7 461.6 10.6 14.1016708611948 13.278644387006 2019-06-18 0 4.8 10.6 10.6
"237" "J027.B" "Gulf" 34.225725 77.94471 "T2206" "TMPL" 189 81 1169.395 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"238" "J027.B" "Gulf" 34.225725 77.94471 "C5203" "CLMB" 213 116 873.1 421.91 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"239" "J027.B" "Gulf" 34.225725 77.94471 "F1718" "FRMI" 225 140 905.05 291.8 19.5 14.0007669942416 -143.72827706758 2019-08-14 0 8.1 13.7 19.5
"240" "J027.B" "Gulf" 34.225725 77.94471 "B3108" "BRKG" 242 147 770.45 360.6 21.7 13.3868233537279 -174.459726738912 2019-08-31 1.5 1.5 1.5 23.2
"241" "J027.B" "Gulf" 34.225725 77.94471 "L4206" "LINC" 244 136 1058.15 386.4 34.3 13.1621967214212 -156.910927936172 2019-09-02 0 0 0.5 34.3
"242" "J027.B" "Gulf" 34.225725 77.94471 "M4806" "KBSM" 247 124 987.3 378 4 13.0738791979669 -165.779093062093 2019-09-05 0 0 1 4
"243" "J027.B" "Gulf" 34.225725 77.94471 "L2303" "LINC" 254 148 1094.45 325.4 13.2 12.7192608490373 -161.169499347994 2019-09-12 5.1 5.1 16.3 18.3
"244" "J029.B" "Midwest" 39.222976 74.992585 "P3812" "PKLE" 145 81 643.4 363.9 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"245" "J029.B" "Midwest" 39.222976 74.992585 "T1915" "TMPL" 147 91 504.89 404.66 0 13.9401207478593 60.6761279049501 2019-05-28 0 0 0 0
"246" "J029.B" "Midwest" 39.222976 74.992585 "S3918" "STIL" 198 144 720.175 223.76 0 14.3529917757603 -68.8857913332726 2019-07-18 0 0 0 0
"247" "J029.B" "Midwest" 39.222976 74.992585 "M2017" "KBSM" 203 127 589.45 326 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"248" "J029.B" "Midwest" 39.222976 74.992585 "L3404" "LINC" 206 130 692.8 314.2 53.8 14.6171655137158 -105.776341959276 2019-07-26 0 0 0 53.8
"249" "J029.B" "Midwest" 39.222976 74.992585 "C4421" "CLMB" 218 162 643.05 219.98 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"250" "J030.C" "Gulf" 38.480562 102.781863 "P7004" "PKLE" 190 60 1455.8 509.6 9.7 14.0148730094573 -38.4569348606234 2019-07-10 0 0 9.7 9.7
"251" "J030.C" "Gulf" 38.480562 102.781863 "K2307" "KING" 214 58 2130.6 331.66 2.03 13.4339008439583 -71.2540106652199 2019-08-03 0 0 0 2.03
"252" "J030.C" "Gulf" 38.480562 102.781863 "T2720" "TMPL" 217 60 1694.27 666.47 3.04 13.5706620955445 -86.4054599667796 2019-08-06 0 0 2.56 3.04
"253" "J030.C" "Gulf" 38.480562 102.781863 "C5606" "CLMB" 247 122 1225.75 476.25 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"254" "J030.C" "Gulf" 38.480562 102.781863 "F2717" "FRMI" 254 149 1120.65 265 6.3 12.7347575062536 -165.116742037122 2019-09-12 3.3 5.3 5.3 9.6
"255" "J030.C" "Gulf" 38.480562 102.781863 "B1908" "BRKG" 261 151 875.1 511.7 11 12.4415486495558 -181.874532171857 2019-09-19 0 0 9.7 11
"256" "J030.C" "Gulf" 38.480562 102.781863 "M1621" "KBSM" 261 134 1082.9 377 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"257" "J036.A" "Midwest" 44.520755 99.200387 "C4801" "CLMB" 171 119 359.7 250.44 42.67 14.8963311030275 8.60522993743871 2019-06-21 35.31 35.31 37.34 77.98
"258" "J036.A" "Midwest" 44.520755 99.200387 "S2612" "STIL" 182 98 739.195 630.16 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"259" "J036.A" "Midwest" 44.520755 99.200387 "M3604" "KBSM" 187 124 403.5 296 48 15.1863831771063 -52.21791105525 2019-07-07 0 34 42 48
"260" "J037.A" "Midwest" 46.388289 100.98355 "P3606" "PKLE" 128 67 506.95 365.1 165.6 13.5027240810764 87.5452171966231 2019-05-09 0.3 36.9 83.1 165.9
"261" "J037.A" "Midwest" 46.388289 100.98355 "S2307" "STIL" 158 98 433.975 560.83 49.78 14.5125531457107 45.9918150039023 2019-06-08 0.25 2.28 46.22 50.03
"262" "J037.A" "Midwest" 46.388289 100.98355 "C1216" "CLMB" 171 116 363.35 252.73 42.67 14.8963311030275 8.60522993743871 2019-06-21 35.31 35.31 37.34 77.98
"263" "J037.A" "Midwest" 46.388289 100.98355 "L3010" "LINC" 182 126 388.45 284.2 16 15.1030910298229 -31.7347811943613 2019-07-02 0 0 0 16
"264" "J037.A" "Midwest" 46.388289 100.98355 "M4013" "KBSM" 184 123 359.85 254 7 15.2268251986394 -41.0723951551155 2019-07-04 0 0 6 7
"265" "J041.A" "Gulf" 28.3325 98.117505 "T2216" "TMPL" 207 46 1537.885 674.99 0 13.7939831318453 -72.3336047907026 2019-07-27 0 0 0 0
"266" "J041.A" "Gulf" 28.3325 98.117505 "P4216" "PKLE" 240 29 2517.45 563.5 33.3 12.9238903713206 -102.875094989243 2019-08-29 0 0.3 0.3 33.3
"267" "J041.A" "Gulf" 28.3325 98.117505 "C5216" "CLMB" 247 122 1225.75 476.25 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"268" "J041.A" "Gulf" 28.3325 98.117505 "F3311" "FRMI" 260 156 1127.2 290.6 44.2 12.4580165913655 -166.603805393684 2019-09-18 0 0 0 44.2
"269" "J041.A" "Gulf" 28.3325 98.117505 "M1021" "KBSM" 261 135 1082.9 377 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"270" "J169.A" "Atlantic" 40.678178 73.944158 "P5022" "PKLE" 141 67 657.35 374.3 5.6 13.7857498859755 69.5263221875621 2019-05-22 0 4.1 4.1 5.6
"271" "J169.A" "Atlantic" 40.678178 73.944158 "T1606" "TMPL" 151 60 672.97 458.39 29.72 14.0020686295915 52.7263355880351 2019-06-01 0 6.1 6.35 29.72
"272" "J169.A" "Atlantic" 40.678178 73.944158 "C5210" "CLMB" 189 116 583.65 346.97 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"273" "J169.A" "Atlantic" 40.678178 73.944158 "F2905" "FRMI" 203 143 642.95 243.3 42.6 14.7696826549389 -101.055061033902 2019-07-23 0 0 2 42.6
"274" "J169.A" "Atlantic" 40.678178 73.944158 "M4212" "KBSM" 203 130 585.2 296 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"275" "J169.A" "Atlantic" 40.678178 73.944158 "L1702" "LINC" 204 134 677.6 303.5 53.8 14.6752596139019 -100.884661244781 2019-07-24 0 0 29.7 53.8
"276" "J169.A" "Atlantic" 40.678178 73.944158 "B2501" "BRKG" 219 154 589.35 256.1 0.3 14.4349894913279 -148.350133544479 2019-08-08 0 0 0 0.3
"277" "J170.A" "Atlantic" 40.984878 72.615117 "P2403" "PKLE" 125 71 440.35 281.3 87.4 13.4288426638672 90.8122262208295 2019-05-06 0 0 0 87.4
"278" "J170.A" "Atlantic" 40.984878 72.615117 "S2718" "STIL" 182 119 640.185 564.62 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"279" "J170.A" "Atlantic" 40.984878 72.615117 "C4818" "CLMB" 184 119 516.8 320.04 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"280" "J170.A" "Atlantic" 40.984878 72.615117 "M5802" "KBSM" 200 133 548.45 276 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"281" "J171.A" "Atlantic" 40.984878 72.615117 "P7514" "PKLE" 143 76 631.3 363.9 5.6 13.8229855050912 66.1772137000064 2019-05-24 0 0 0 5.6
"282" "J171.A" "Atlantic" 40.984878 72.615117 "C6607" "CLMB" 189 116 583.65 346.97 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"283" "J171.A" "Atlantic" 40.984878 72.615117 "T1311" "TMPL" 189 86 1136.45 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"284" "J171.A" "Atlantic" 40.984878 72.615117 "L1509" "LINC" 206 126 697.75 347.4 53.8 14.6171655137158 -105.776341959276 2019-07-26 0 0 0 53.8
"285" "J171.A" "Atlantic" 40.984878 72.615117 "F1518" "FRMI" 207 149 642.3 180.2 2 14.6503490468191 -111.075381009289 2019-07-27 0 0 0 2
"286" "J171.A" "Atlantic" 40.984878 72.615117 "M1617" "KBSM" 207 130 617.75 296 14 14.7055258023293 -113.662993526398 2019-07-27 0 0 0 14
"287" "J171.A" "Atlantic" 40.984878 72.615117 "B2812" "BRKG" 217 142 601.6 303.5 0.3 14.516913405713 -144.737105560407 2019-08-06 0 0 0 0.3
"288" "J172.A" "Atlantic" 40.57583333 74.15805556 "K1501" "KING" 137 88 546.5 148.31 1.77 13.5266711673509 67.1308794668363 2019-05-18 0 0 0 1.77
"289" "J172.A" "Atlantic" 40.57583333 74.15805556 "T2006" "TMPL" 144 86 479.74 404.66 5.85 13.8879891152219 66.2445372897558 2019-05-25 0 0 0 5.85
"290" "J172.A" "Atlantic" 40.57583333 74.15805556 "P2805" "PKLE" 148 83 675.8 363.9 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"291" "J172.A" "Atlantic" 40.57583333 74.15805556 "C5604" "CLMB" 182 119 487.85 320.04 0 14.8597691561382 -28.9236453888556 2019-07-02 0 0 0 0
"292" "J172.A" "Atlantic" 40.57583333 74.15805556 "L4208" "LINC" 192 120 517.55 291.1 2.8 14.9611321821005 -66.3218730553169 2019-07-12 0 0 0 2.8
"293" "J172.A" "Atlantic" 40.57583333 74.15805556 "M3817" "KBSM" 198 123 527.85 304 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"294" "J172.A" "Atlantic" 40.57583333 74.15805556 "F1717" "FRMI" 207 134 720 283.2 2 14.6503490468191 -111.075381009289 2019-07-27 0 0 0 2
"295" "J172.A" "Atlantic" 40.57583333 74.15805556 "B3312" "BRKG" 210 140 539.85 305 57.4 14.786572639808 -129.957638948349 2019-07-30 0 53.6 55.4 57.4
"296" "J173.A" "Atlantic" 40.62472222 74.17888889 "K2111" "KING" 137 67 724.25 159.48 1.77 13.5266711673509 67.1308794668363 2019-05-18 0 0 0 1.77
"297" "J173.A" "Atlantic" 40.62472222 74.17888889 "P5610" "PKLE" 153 67 849.85 386.5 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"298" "J173.A" "Atlantic" 40.62472222 74.17888889 "C1815" "CLMB" 195 116 660.8 347.99 1.02 14.6750275023945 -69.1736710547033 2019-07-15 0 0 0 1.02
"299" "J173.A" "Atlantic" 40.62472222 74.17888889 "S3302" "STIL" 198 154 611.625 130.54 0 14.3529917757603 -68.8857913332726 2019-07-18 0 0 0 0
"300" "J173.A" "Atlantic" 40.62472222 74.17888889 "L1103" "LINC" 200 132 628.4 259.9 6.6 14.7830472494685 -90.338431329765 2019-07-20 0 0 0 6.6
"301" "J173.A" "Atlantic" 40.62472222 74.17888889 "F2517" "FRMI" 207 140 692.75 264.9 2 14.6503490468191 -111.075381009289 2019-07-27 0 0 0 2
"302" "J173.A" "Atlantic" 40.62472222 74.17888889 "M2206" "KBSM" 212 128 678.9 314 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"303" "J173.A" "Atlantic" 40.62472222 74.17888889 "B1504" "BRKG" 214 137 576.65 343.4 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"304" "J175.A" "Atlantic" 40.60166667 74.06916667 "K2603" "KING" 126 77 486.95 125.71 28.45 13.3031726201132 79.6392785810184 2019-05-07 16.76 16.76 16.76 45.21
"305" "J175.A" "Atlantic" 40.60166667 74.06916667 "T2621" "TMPL" 141 72 492.615 426 32.52 13.8313143217435 71.4610262280431 2019-05-22 0 4.97 5.85 32.52
"306" "J175.A" "Atlantic" 40.60166667 74.06916667 "P4408" "PKLE" 142 69 651.55 373.3 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"307" "J175.A" "Atlantic" 40.60166667 74.06916667 "C5607" "CLMB" 184 116 520.45 322.33 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"308" "J175.A" "Atlantic" 40.60166667 74.06916667 "F2310" "FRMI" 197 128 593.1 280 45.9 14.9266213742991 -84.0637850858343 2019-07-17 0 25.1 25.1 45.9
"309" "J175.A" "Atlantic" 40.60166667 74.06916667 "M1409" "KBSM" 198 123 527.85 304 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"310" "J175.A" "Atlantic" 40.60166667 74.06916667 "B3306" "BRKG" 210 137 546.1 343.4 57.4 14.786572639808 -129.957638948349 2019-07-30 0 53.6 55.4 57.4
"311" "J175.A" "Atlantic" 40.60166667 74.06916667 "L1508" "LINC" 212 128 756.4 346.2 4.6 14.4277782501797 -118.928945623668 2019-08-01 0 0 0 4.6
