"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "GR50" "DOY" "DYLN" "cgdd_12c_jan2gr" "cgdd_8c_jan2gr" "GDD_12C_SM" "tmax_18d" "tmin_18d" "tave_18d" "cgdd_12c_18d" "tmax_10d" "tmin_10d" "tave_10d" "cgdd_12c_10d" "tmax_5d" "tmin_5d" "tave_5d" "cgdd_12c_5d"
"2597" "J679.C" "Atlantic" 35.444329 76.363746 "P3420" "PKLE" 69 2019-03-11 11.8136882543464 155.75 335.3 4.1 17.8111111111111 7.64444444444444 12.7277777777778 3.16388888888889 17.39 7.03 12.21 3.81 25.46 13.78 19.62 7.62
"2598" "J680.A" "Atlantic" 35.569571 76.510591 "P2607" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2599" "J680.C" "Atlantic" 35.569571 76.510591 "P3603" "PKLE" 69 2019-03-11 11.8136882543464 155.75 335.3 4.1 17.8111111111111 7.64444444444444 12.7277777777778 3.16388888888889 17.39 7.03 12.21 3.81 25.46 13.78 19.62 7.62
"2600" "J682.A" "Atlantic" 40.1788806 74.31703889 "P4604" "PKLE" 74 2019-03-16 11.9678444808205 181.55 381.1 0.75 18.55 8.38333333333333 13.4666666666667 3.90277777777778 23.84 12.94 18.39 6.39 22.22 12.1 17.16 5.16
"2601" "J682.B" "Atlantic" 40.1788806 74.31703889 "P4803" "PKLE" 84 2019-03-26 12.2766780713303 246.85 486.4 7.7 24.1722222222222 12.3722222222222 18.2722222222222 6.27222222222222 24.95 12.11 18.53 6.53 26.66 15.34 21 9
"2602" "J682.B" "Atlantic" 40.1788806 74.31703889 "C3202" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2603" "J683.A" "Atlantic" 39.3375306 75.07456944 "P1416" "PKLE" 68 2019-03-10 11.7829525544703 151.65 327.2 7.2 17.5333333333333 7.30555555555556 12.4194444444444 2.93611111111111 16.78 6.2 11.49 3.4 24.8 10.68 17.74 6.8
"2604" "J683.A" "Atlantic" 39.3375306 75.07456944 "C2216" "CLMB" 112 2019-04-23 13.4955392491899 64.05 157.8 0.550000000000001 20.9277777777778 7.61666666666667 14.2722222222222 3.375 20.45 7.61 14.03 3.06 20.3 8.18 14.24 2.8
"2605" "J683.C" "Atlantic" 39.3375306 75.07456944 "P1210" "PKLE" 82 2019-03-24 12.2150121002846 228.35 459.9 11.6 24.1111111111111 12.1888888888889 18.15 6.15 22.84 10.83 16.835 4.835 26.34 13.56 19.95 7.95
"2606" "J683.C" "Atlantic" 39.3375306 75.07456944 "C1819" "CLMB" 112 2019-04-23 13.4955392491899 64.05 157.8 0.550000000000001 20.9277777777778 7.61666666666667 14.2722222222222 3.375 20.45 7.61 14.03 3.06 20.3 8.18 14.24 2.8
"2607" "J683.D" "Atlantic" 39.3375306 75.07456944 "P1222" "PKLE" 54 2019-02-24 11.3597396717745 105.85 250.8 0.75 16.4111111111111 6.20555555555556 11.3083333333333 1.45277777777778 17.77 8 12.885 1.885 17.76 8.34 13.05 1.41
"2608" "J683.D" "Atlantic" 39.3375306 75.07456944 "C3204" "CLMB" 112 2019-04-23 13.4955392491899 64.05 157.8 0.550000000000001 20.9277777777778 7.61666666666667 14.2722222222222 3.375 20.45 7.61 14.03 3.06 20.3 8.18 14.24 2.8
"2609" "J683.E" "Atlantic" 39.3375306 75.07456944 "P6811" "PKLE" 83 2019-03-25 12.2458580346685 239.15 474.7 10.8 24.3277777777778 12.6222222222222 18.475 6.475 24.06 11.61 17.835 5.835 26.78 14.68 20.73 8.73
"2610" "J683.E" "Atlantic" 39.3375306 75.07456944 "M3612" "KBSM" 129 2019-05-10 14.3856047474734 30.15 112.55 0 15.8111111111111 5.16111111111111 10.4861111111111 0.8 17.32 6.2 11.76 1.085 17.42 6.38 11.9 1.68
"2611" "J683.E" "Atlantic" 39.3375306 75.07456944 "C1603" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2612" "J684.A" "Atlantic" 38.5639111 75.0728 "P4422" "PKLE" 83 2019-03-25 12.2458580346685 239.15 474.7 10.8 24.3277777777778 12.6222222222222 18.475 6.475 24.06 11.61 17.835 5.835 26.78 14.68 20.73 8.73
"2613" "J684.A" "Atlantic" 38.5639111 75.0728 "C2208" "CLMB" 122 2019-05-03 13.868909256626 86.95 217.45 0.0999999999999996 19.8277777777778 9.44444444444444 14.6361111111111 2.97222222222222 18.59 9.34 13.965 2.29 17.98 11.84 14.91 2.91
"2614" "J684.A" "Atlantic" 38.5639111 75.0728 "M4620" "KBSM" 130 2019-05-11 14.4229497140553 30.15 112.55 0 15.4444444444444 4.95 10.1972222222222 0.8 16.83 5.68 11.255 1.085 15.06 4.84 9.95 0.85
"2615" "J684.B" "Gulf" 38.5639111 75.0728 "P5619" "PKLE" 61 2019-03-03 11.5693162203603 117.65 277.2 0 17.25 7.62777777777778 12.4388888888889 2.00833333333333 16.61 7.51 12.06 1.885 13.66 5.58 9.62 1.27
"2616" "J684.B" "Gulf" 38.5639111 75.0728 "C1802" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2617" "J684.B" "Gulf" 38.5639111 75.0728 "M4413" "KBSM" 132 2019-05-13 14.4960287378102 30.15 115.8 0 14.7222222222222 5.02222222222222 9.87222222222222 0.602777777777778 16.85 5.47 11.16 1.085 14.78 5.12 9.95 0.85
"2618" "J685.A" "Atlantic" 39.2594111 75.46198056 "P1403" "PKLE" 73 2019-03-15 11.9369656507002 180.8 376.35 0.800000000000001 18.7388888888889 8.6 13.6694444444444 4.10555555555556 23.62 11.95 17.785 6.315 22.44 13.22 17.83 5.83
"2619" "J685.A" "Atlantic" 39.2594111 75.46198056 "C5813" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2620" "J685.B" "Atlantic" 39.2594111 75.46198056 "P2001" "PKLE" 101 2019-04-12 12.7921749431497 375.8 681 7.15 25.7111111111111 13.2111111111111 19.4611111111111 7.59166666666667 27.94 15.79 21.865 9.865 30.56 14.68 22.62 10.62
"2621" "J685.B" "Atlantic" 39.2594111 75.46198056 "C4006" "CLMB" 112 2019-04-23 13.4955392491899 64.05 157.8 0.550000000000001 20.9277777777778 7.61666666666667 14.2722222222222 3.375 20.45 7.61 14.03 3.06 20.3 8.18 14.24 2.8
"2622" "J685.C" "Atlantic" 39.2594111 75.46198056 "P3212" "PKLE" 73 2019-03-15 11.9369656507002 180.8 376.35 0.800000000000001 18.7388888888889 8.6 13.6694444444444 4.10555555555556 23.62 11.95 17.785 6.315 22.44 13.22 17.83 5.83
"2623" "J685.C" "Atlantic" 39.2594111 75.46198056 "C6204" "CLMB" 112 2019-04-23 13.4955392491899 64.05 157.8 0.550000000000001 20.9277777777778 7.61666666666667 14.2722222222222 3.375 20.45 7.61 14.03 3.06 20.3 8.18 14.24 2.8
"2624" "J685.C" "Atlantic" 39.2594111 75.46198056 "M4808" "KBSM" 133 2019-05-14 14.531727254189 30.15 119.55 0 15.0333333333333 4.9 9.96666666666667 0.602777777777778 16.8 5.12 10.96 0.91 14.24 3.86 9.05 0
"2625" "AP13" "Gulf" NA NA "K1111" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2626" "AP13" "Gulf" NA NA "K2013" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2627" "AP13" "Gulf" NA NA "K1401" "KING" 63 2019-03-05 11.6816467548668 257.05 474 0 22.0055555555556 11.3166666666667 16.6611111111111 5.06388888888889 21.72 10.24 15.98 4.695 19.54 9 14.27 3.7
"2628" "AP13" "Gulf" NA NA "K2004" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2629" "AP13" "Gulf" NA NA "K2007" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2630" "AP13" "Gulf" NA NA "K2305" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2631" "AP13" "Gulf" NA NA "K2308" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2632" "AP13" "Gulf" NA NA "K1114" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2633" "AP13" "Gulf" NA NA "K1102" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2634" "AP13" "Gulf" NA NA "K1105" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2635" "AP13" "Gulf" NA NA "K1117" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2636" "AP13" "Gulf" NA NA "K1702" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2637" "AP13" "Gulf" NA NA "K1711" "KING" 79 2019-03-21 12.1195926569223 372.6 646.2 4.75 22.0277777777778 13.3333333333333 17.6805555555556 6.57222222222222 22.58 15.33 18.955 6.955 18.02 11.18 14.6 2.6
"2638" "AP13" "Gulf" NA NA "K1717" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2639" "AP13" "Gulf" NA NA "K2001" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2640" "AP13" "Gulf" NA NA "K2610" "KING" 63 2019-03-05 11.6816467548668 257.05 474 0 22.0055555555556 11.3166666666667 16.6611111111111 5.06388888888889 21.72 10.24 15.98 4.695 19.54 9 14.27 3.7
"2641" "AP13" "Gulf" NA NA "K2616" "KING" 56 2019-02-26 11.4941141910495 218.2 411.15 1.45 20.4 9.01666666666667 14.7083333333333 3.58055555555556 21.54 10.51 16.025 4.035 21.52 9.4 15.46 3.46
"2642" "AP13" "Gulf" NA NA "K1120" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2643" "AP13" "Gulf" NA NA "K2010" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2644" "AP13" "Gulf" NA NA "K1705" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2645" "AP13" "Gulf" NA NA "K1404" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2646" "AP13" "Gulf" NA NA "K1714" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2647" "AP13" "Gulf" NA NA "K2302" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2648" "AP13" "Gulf" NA NA "K2317" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2649" "AP13" "Gulf" NA NA "K2601" "KING" 58 2019-02-28 11.5472634754954 238.55 439.5 11.95 22.2888888888889 10.6555555555556 16.4722222222222 4.71111111111111 21.4 11.12 16.26 4.27 23.9 11.48 17.69 5.69
"2650" "AP13" "Gulf" NA NA "K2613" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2651" "AP13" "Gulf" NA NA "K2311" "KING" 65 2019-03-07 11.7358882295048 257.05 474.65 0 20.3 9.52777777777778 14.9138888888889 3.81111111111111 19.78 9.07 14.425 4.03 16.32 5.82 11.07 2.28
"2652" "AP13" "Gulf" NA NA "K2320" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2653" "AP13" "Gulf" NA NA "K1108" "KING" 74 2019-03-16 11.9821177565813 359.6 613.2 3.75 23.6611111111111 14.2666666666667 18.9638888888889 7.85555555555556 26.56 17.28 21.92 10.255 27.14 19.48 23.31 11.31
"2654" "AP13" "Gulf" NA NA "K1708" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2655" "AP13" "Gulf" NA NA "K2604" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2656" "AP13" "Gulf" NA NA "K2607" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2657" "AP13" "Gulf" NA NA "K2019" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2658" "AP13" "Gulf" NA NA "K2314" "KING" 67 2019-03-09 11.7903468475278 276.4 502 12.15 20.9055555555556 10.0277777777778 15.4666666666667 4.36388888888889 20.79 9.96 15.375 4.98 18.02 7.3 12.66 3.87
"2659" "AP13" "Gulf" NA NA "P7015" "PKLE" 61 2019-03-03 11.5693162203603 117.65 277.2 0 17.25 7.62777777777778 12.4388888888889 2.00833333333333 16.61 7.51 12.06 1.885 13.66 5.58 9.62 1.27
"2660" "AP13" "Gulf" NA NA "P7511" "PKLE" 62 2019-03-04 11.5996352493326 117.65 277.2 0 16.1055555555556 6.92222222222222 11.5138888888889 1.70277777777778 15.44 6.35 10.895 1.835 9.1 3.14 6.12 0
"2661" "AP13" "Gulf" NA NA "K1720" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2662" "AP13" "Gulf" NA NA "P1903" "PKLE" 64 2019-03-06 11.6604962803626 117.65 277.2 0 14.6833333333333 5.66666666666667 10.175 1.11944444444444 13.61 3.98 8.795 1.18 9.32 0.28 4.8 0
"2663" "AP13" "Gulf" NA NA "P2201" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2664" "AP13" "Gulf" NA NA "P2611" "PKLE" 53 2019-02-23 11.3302594433159 105.1 246.05 5.8 16.75 6.91666666666667 11.8333333333333 1.97777777777778 18.33 8.39 13.36 2.36 15.54 7.78 11.66 1.26
"2665" "AP13" "Gulf" NA NA "P4219" "PKLE" 61 2019-03-03 11.5693162203603 117.65 277.2 0 17.25 7.62777777777778 12.4388888888889 2.00833333333333 16.61 7.51 12.06 1.885 13.66 5.58 9.62 1.27
"2666" "AP13" "Gulf" NA NA "P7503" "PKLE" 66 2019-03-08 11.7216166158999 133.95 301.5 11.35 15.8277777777778 6.31666666666667 11.0722222222222 1.95277777777778 14.83 4.93 9.88 2.265 16 4.28 10.14 3.26
"2667" "AP13" "Gulf" NA NA "P2222" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2668" "AP13" "Gulf" NA NA "P5422" "PKLE" 55 2019-02-25 11.3893486651412 106.9 255.85 1.05 16.2888888888889 6.32777777777778 11.3083333333333 1.45277777777778 16.49 7.39 11.94 0.94 18.1 8.56 13.33 1.62
"2669" "AP13" "Gulf" NA NA "P7403" "PKLE" 61 2019-03-03 11.5693162203603 117.65 277.2 0 17.25 7.62777777777778 12.4388888888889 2.00833333333333 16.61 7.51 12.06 1.885 13.66 5.58 9.62 1.27
"2670" "AP13" "Gulf" NA NA "P4622" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
"2671" "AP13" "Gulf" NA NA "P5803" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
"2672" "AP13" "Gulf" NA NA "P6711" "PKLE" 62 2019-03-04 11.5996352493326 117.65 277.2 0 16.1055555555556 6.92222222222222 11.5138888888889 1.70277777777778 15.44 6.35 10.895 1.835 9.1 3.14 6.12 0
"2673" "AP13" "Gulf" NA NA "P6719" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2674" "AP13" "Gulf" NA NA "P7008" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2675" "AP13" "Gulf" NA NA "P7022" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2676" "AP13" "Gulf" NA NA "P7411" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2677" "AP13" "Gulf" NA NA "P7419" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2678" "AP13" "Gulf" NA NA "P4203" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2679" "AP13" "Gulf" NA NA "P5811" "PKLE" 56 2019-02-26 11.419079208142 111.3 264.25 4.4 17.2166666666667 6.97222222222222 12.0944444444444 1.69722222222222 16.88 8.05 12.465 1.38 19.56 9.44 14.5 2.5
"2680" "AP13" "Gulf" NA NA "P5911" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2681" "AP13" "Gulf" NA NA "P7001" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2682" "AP13" "Gulf" NA NA "P7519" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2683" "AP13" "Gulf" NA NA "K2619" "KING" 60 2019-03-02 11.6007806990683 245.65 454.6 2.65 22.7833333333333 10.6611111111111 16.7222222222222 4.83055555555556 22.47 11.09 16.78 4.78 23.24 12.32 17.78 5.78
"2684" "AP13" "Gulf" NA NA "T2319" "TMPL" 72 2019-03-14 11.9010721114167 124.37 276.11 5.305 15.7344444444444 6.65888888888889 11.1966666666667 2.66305555555556 20.145 9.867 15.006 4.7215 20.8 12.274 16.537 4.537
"2685" "AP13" "Gulf" NA NA "T2907" "TMPL" 60 2019-03-02 11.5242596453853 77.155 196.895 0 14.605 5.50777777777778 10.0563888888889 1.02055555555556 13.474 5.591 9.5325 0.476 11.476 4.17 7.823 0.144
"2686" "AP13" "Gulf" NA NA "T2916" "TMPL" 67 2019-03-09 11.7431315461924 101.685 233.425 11.155 14.135 5.06333333333333 9.59916666666667 1.62722222222222 12.526 3.978 8.252 2.453 19.49 7.46 13.475 4.906
"2687" "AP13" "Gulf" NA NA "P1003" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
"2688" "AP13" "Gulf" NA NA "P1401" "PKLE" 66 2019-03-08 11.7216166158999 133.95 301.5 11.35 15.8277777777778 6.31666666666667 11.0722222222222 1.95277777777778 14.83 4.93 9.88 2.265 16 4.28 10.14 3.26
"2689" "AP13" "Gulf" NA NA "P1408" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
"2690" "AP13" "Gulf" NA NA "P1422" "PKLE" 57 2019-02-27 11.4489242845384 117.65 274.6 6.35 18.3888888888889 7.52777777777778 12.9583333333333 2.05 17.77 8.17 12.97 1.885 21.78 9.56 15.67 3.67
"2691" "AP13" "Gulf" NA NA "P4608" "PKLE" 57 2019-02-27 11.4489242845384 117.65 274.6 6.35 18.3888888888889 7.52777777777778 12.9583333333333 2.05 17.77 8.17 12.97 1.885 21.78 9.56 15.67 3.67
"2692" "AP13" "Gulf" NA NA "P5408" "PKLE" 68 2019-03-10 11.7829525544703 151.65 327.2 7.2 17.5333333333333 7.30555555555556 12.4194444444444 2.93611111111111 16.78 6.2 11.49 3.4 24.8 10.68 17.74 6.8
"2693" "AP13" "Gulf" NA NA "P5903" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2694" "AP13" "Gulf" NA NA "P6208" "PKLE" 66 2019-03-08 11.7216166158999 133.95 301.5 11.35 15.8277777777778 6.31666666666667 11.0722222222222 1.95277777777778 14.83 4.93 9.88 2.265 16 4.28 10.14 3.26
"2695" "AP13" "Gulf" NA NA "P6603" "PKLE" 66 2019-03-08 11.7216166158999 133.95 301.5 11.35 15.8277777777778 6.31666666666667 11.0722222222222 1.95277777777778 14.83 4.93 9.88 2.265 16 4.28 10.14 3.26
"2696" "AP13" "Gulf" NA NA "P6703" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2697" "AP13" "Gulf" NA NA "P1111" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2698" "AP13" "Gulf" NA NA "P1911" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
"2699" "AP13" "Gulf" NA NA "P2208" "PKLE" 57 2019-02-27 11.4489242845384 117.65 274.6 6.35 18.3888888888889 7.52777777777778 12.9583333333333 2.05 17.77 8.17 12.97 1.885 21.78 9.56 15.67 3.67
"2700" "AP13" "Gulf" NA NA "P2703" "PKLE" 66 2019-03-08 11.7216166158999 133.95 301.5 11.35 15.8277777777778 6.31666666666667 11.0722222222222 1.95277777777778 14.83 4.93 9.88 2.265 16 4.28 10.14 3.26
"2701" "AP13" "Gulf" NA NA "P3022" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2702" "AP13" "Gulf" NA NA "P4319" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2703" "AP13" "Gulf" NA NA "P5819" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2704" "AP13" "Gulf" NA NA "P6222" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2705" "AP13" "Gulf" NA NA "P6619" "PKLE" 60 2019-03-02 11.5390794087582 117.65 277.2 0 17.9 7.59444444444444 12.7472222222222 2.00833333333333 17.22 8.23 12.725 1.885 16.34 7.9 12.12 2.15
"2706" "AP13" "Gulf" NA NA "K2016" "KING" 70 2019-03-12 11.8723578236431 316.1 553.7 13.05 22.7111111111111 11.8777777777778 17.2944444444444 6.18611111111111 22.43 12.45 17.44 7.045 28.54 19.08 23.81 11.81
"2707" "AP13" "Gulf" NA NA "P1011" "PKLE" 69 2019-03-11 11.8136882543464 155.75 335.3 4.1 17.8111111111111 7.64444444444444 12.7277777777778 3.16388888888889 17.39 7.03 12.21 3.81 25.46 13.78 19.62 7.62
"2708" "AP13" "Gulf" NA NA "P1103" "PKLE" 58 2019-02-28 11.4788770711039 117.65 274.6 0 18.5166666666667 7.58888888888889 13.0527777777778 2.05 17.33 7.89 12.61 1.885 19.12 8 13.56 2.51
