"","PLANT_ID","train.id","Upland","TX.lowland","Coast.lowland","eco.class","pc1_53.7perc","PLOT_GL_PKLE","PLOT_GL_KBSM","PLOT_GL_CLMB","main.subpop","detail.subpop","TX","GC","MW","SEC","NEC","test.mwVcoast","test.necVcoast"
"397","J596.C","no.prior",0.00468424711778062,0.00947056202833976,0.98584519085388,"Coast",-86.555968161031,"P4421","M5813","C4804","SEC","SEC",2e-06,2e-06,2e-06,0.980676,0.019318,"COAST","COAST"
"398","J597.A","no.prior",0.91931072534496,0.0238423618448726,0.0568469128101678,"Up",81.6256051315233,"P5204","M2419","C4420","SEC","SEC",2e-06,2e-06,2e-06,0.988278,0.011716,NA,NA
"399","J597.B","no.prior",0.00990129712736484,0.0232927762890539,0.966805926583581,"Coast",-112.241812870989,"P6604","M1102","C3015","SEC","SEC",2e-06,2e-06,2e-06,0.907648,0.092346,"COAST","COAST"
"400","J597.C","no.prior",0.0059142075286715,0.00824944080633565,0.985836351664993,"Coast",-77.9918834379734,"P5021","M6009","C2203","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"401","J598.A","no.prior",0.145422136151111,0.0117739308225824,0.842803933026307,"Coast",68.2953995777908,"P3814","M5208","C4013","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,NA,NA
"402","J598.B","no.prior",0.277971146190664,0.00909262710653197,0.712936226702804,"Coast",139.887225437002,"P4017","M2402","C3402","SEC","SEC",2e-06,2e-06,2e-06,0.999956,3.8e-05,NA,NA
"403","J599.A","no.prior",0.985476731079943,0.00251457894414128,0.0120086899759154,"Up",129.036258462316,"P7421","M6209","C1113","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,NA,NA
"404","J599.B","no.prior",0.0678000435505598,0.0101985510144432,0.922001405434997,"Coast",39.3440649303483,"P1412","M3216","C4413","SEC","SEC",2e-06,2e-06,2e-06,0.969366,0.030627,"COAST","COAST"
"405","J599.C","no.prior",0.209674028953154,0.0159938747034174,0.774332096343429,"Coast",38.5998365118618,"P2810","M2205","C1804","SEC","SEC",2e-06,2e-06,2e-06,0.95201,0.047984,NA,NA
"406","J600.A","no.prior",0.024761692347019,0.00952603673387755,0.965712270919103,"Coast",22.9046321620181,"P4804","M5607","C4021","SEC","SEC",2e-06,2e-06,2e-06,0.966,0.033994,"COAST","COAST"
"407","J600.B","no.prior",0.023325808741759,0.00676752173378316,0.969906669524458,"Coast",3.54577355907568,"P1002","M3017","C3009","SEC","SEC",2e-06,2e-06,2e-06,0.964545,0.035449,"COAST","COAST"
"408","J601.A","no.prior",0.657474260102255,0.0130470709303967,0.329478668967348,"Up",67.0139244632479,"P3004","M1419","C6203","SEC","SEC",2e-06,2e-06,2e-06,0.968926,0.031068,NA,NA
"409","J601.B","no.prior",0.142932798141057,0.0135619456014945,0.843505256257448,"Coast",12.6114238128521,"P2008","M3420","C4014","SEC","SEC",2e-06,2e-06,2e-06,0.908285,0.091709,NA,NA
"410","J602.B","Coastal.lowland",0.00452181302094194,0.0111357366860101,0.984342450293048,"Coast",-92.1583500211451,"P4405","M3203","C3810","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"411","J602.C","Coastal.lowland",0.019580329910955,0.0445939719112092,0.935825698177836,"Coast",-28.6241174708119,"P1407","M6215","C3420","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"412","J603.A","Coastal.lowland",0.0756138071273159,0.0082060044604393,0.916180188412245,"Coast",79.6240489655105,"P2415","M3418","C1820","SEC","SEC",2e-06,2e-06,2e-06,0.906718,0.093276,"COAST","COAST"
"413","J603.B","Coastal.lowland",0.00590468253240266,0.0182762325856394,0.975819084881958,"Coast",-13.3826330732806,"P2604","M6702","C2408","SEC","SEC",2e-06,2e-06,2e-06,0.931667,0.068327,"COAST","COAST"
"414","J603.C","Coastal.lowland",0.0299914844069454,0.00896458050509967,0.961043935087955,"Coast",54.9289891255137,"P5616","M4608",NA,"SEC","SEC",2e-06,2e-06,2e-06,0.89809,0.101904,NA,NA
"415","J605.A","no.prior",0.931731535366117,0.00240191397908602,0.0658665506547968,"Up",148.715054091263,"P5817","M3408","C2004","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"416","J605.B","no.prior",0.984822943221868,0.00107029413400383,0.0141067626441284,"Up",172.381348151039,"P2404","M4207","C2202","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"417","J607.A","no.prior",0.985934795263416,0.000719849779571583,0.0133453549570128,"Up",346.278562889212,"P4616","M6608","C2214","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"418","J609.A","Coastal.lowland",0.011062615307809,0.0057503749987861,0.983187009693405,"Coast",33.4486385380451,"P3416","M6017",NA,"SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"419","J609.B","Coastal.lowland",0.00623038787932157,0.00402657490074625,0.989743037219932,"Coast",29.9609643624487,"P3611","M1413","C4221","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"420","J609.C","Coastal.lowland",0.006625152490171,0.00548653626275162,0.987888311247077,"Coast",-6.18475108484942,"P1622","M6611","C2616","SEC","SEC",2e-06,2e-06,2e-06,0.997025,0.002969,"COAST","COAST"
"421","J610.A","no.prior",0.00228191290979808,0.967310260008283,0.0304078270819184,"TX",-243.725628303425,"P1406","M3807",NA,"TX","TX",0.80991,0.190084,2e-06,2e-06,2e-06,NA,NA
"422","J610.B","no.prior",0.0061772186673638,0.0325632072180677,0.961259574114568,"Coast",-155.444823072413,"P1213","M4202","C1621","TX","TX",0.807387,0.192607,2e-06,2e-06,2e-06,NA,NA
"423","J610.C","no.prior",0.00720729316435045,0.825826668826889,0.16696603800876,"TX",-159.52371232571,"P7404","M2602","C2605","TX","TX",0.838109,0.161885,2e-06,2e-06,2e-06,NA,NA
"424","J612.A","no.prior",0.981907473340996,0.00107302908273831,0.0170194975762661,"Up",228.57455811171,"P3201","M3805","C3613","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"425","J612.C","no.prior",0.985679707128728,0.000847951538634408,0.0134723413326379,"Up",275.756241809297,"P5213","M2207","C4018","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"426","J613.A","no.prior",0.0248290476307446,0.236418864479312,0.738752087889944,"Coast",-122.217071904802,"P2618","M6208","C1401","other","SEC,TX",0.250154,2e-06,2e-06,0.714195,0.035647,NA,NA
"427","J613.B","no.prior",0.0158968680737711,0.0165407461843276,0.967562385741901,"Coast",-91.6015837046207,"P3617","M2204","C6916","SEC","SEC",0.18023,2e-06,2e-06,0.765847,0.053919,NA,NA
"428","J613.C","no.prior",0.130910336053883,0.216942987294014,0.652146676652103,"Coast",51.5410245560086,"P3415","M6019","C3414","other","SEC,TX",0.271767,2e-06,2e-06,0.728227,2e-06,NA,NA
"429","J614.A","no.prior",0.00737193715787636,0.0665533244206532,0.92607473842147,"Coast",-253.602764066736,"P2019","M4817","C5820","SEC","SEC",2e-06,2e-06,2e-06,0.906426,0.093568,"COAST","COAST"
"430","J614.B","no.prior",0.0210400782090705,0.297337041208845,0.681622880582084,"Coast",-113.545173347863,"P5016","M2018","C4220","SEC","SEC",2e-06,2e-06,2e-06,0.916403,0.083591,"COAST","COAST"
"431","J614.C","no.prior",0.105474483346302,0.0730441574601533,0.821481359193545,"Coast",-69.439202803446,"P2617","M3219","C2418","SEC","SEC",2e-06,0.001867,2e-06,0.926484,0.071645,NA,NA
"432","J619.A","no.prior",0.982597732221766,0.000956603995723367,0.0164456637825102,"Up",196.691054484578,"P3014","M5012","C5804","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"433","J621.A","no.prior",0.0253657461001041,0.312651638885235,0.661982615014661,"Coast",-85.9643507197216,"P2606","M3419","C2415","SEC","SEC",2e-06,2e-06,2e-06,0.999992,2e-06,"COAST","COAST"
"434","J621.B","no.prior",0.179564756759429,0.0181039607245332,0.802331282516038,"Coast",31.9072574965875,"P5209","M1813","C1106","SEC","SEC",2e-06,2e-06,2e-06,0.994178,0.005816,NA,NA
"435","J621.C","no.prior",0.00696654883631683,0.0112115806429201,0.981821870520763,"Coast",-80.6673250103292,"P2814","M1416","C6218","SEC","SEC",2e-06,2e-06,2e-06,0.951795,0.048199,"COAST","COAST"
"436","J625.B","no.prior",0.988317506312701,0.00128171618348426,0.0104007775038144,"Up",200.423446698918,"P6418","M4208","C1607","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"437","J626.B","no.prior",0.972133499476779,0.00138131665386251,0.0264851838693587,"Up",211.510945564424,"P7003","M3603","C1813","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"438","J634.A","no.prior",0.985958947888559,0.000785417021270378,0.0132556350901703,"Up",257.085161898085,"P5614","M6615","C2414","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"439","J635.A","no.prior",0.986514406957368,0.000755896698384219,0.0127296963442476,"Up",368.832493227903,"P7213","M3618","C5012","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"440","J635.B","no.prior",0.986812651751855,0.000796644959380858,0.0123907032887644,"Up",324.86832515864,"P6218","M5402","C3416","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"441","J636.B","no.prior",0.987220152437855,0.00087467422429921,0.0119051733378462,"Up",322.583188212983,"P6209","M6421","C3609","MW","MW",2e-06,2e-06,0.999992,2e-06,2e-06,"MW",NA
"442","J636.C","no.prior",0.987018813542752,0.000820754533709277,0.0121604319235392,"Up",334.660695657343,"P4012","M6005","C2619","MW","MW",0.027252,2e-06,0.972742,2e-06,2e-06,"MW",NA
"443","J638.A","no.prior",0.989783992835992,0.00178631033871203,0.00842969682529563,"Up",246.236171083762,"P6216","M5605","C3614","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"444","J639.A","no.prior",0.988332903125281,0.00131043093099314,0.010356665943726,"Up",215.233460947012,"P6003","M6616","C2002","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"445","J640.B","no.prior",0.984928930916605,0.000761881520926423,0.0143091875624686,"Up",287.848234785855,"P6622","M2619","C4810","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"446","J640.C","no.prior",0.986122371207483,0.000771901268630263,0.0131057275238872,"Up",291.003045690098,"P6419","M6805","C3410","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"447","J641.A","no.prior",0.990279177825513,0.0016680805483124,0.00805274162617441,"Up",301.250468764987,"P7202","M5403","C2620","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"448","J641.B","no.prior",0.986952227409563,0.00090517494889639,0.0121425976415403,"Up",268.539003278405,"P7205","M3404","C6401","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"449","J641.C","no.prior",0.985674000995089,0.000735490902928488,0.0135905081019821,"Up",324.457229557394,"P4603","M4213","C1612","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"450","J643.A","no.prior",0.989564523380199,0.00140934323399016,0.00902613338581046,"Up",283.462371869157,"P6421","M1002","C2607","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"451","J644.B","no.prior",0.978629612081658,0.0011083133162967,0.0202620746020451,"Up",207.484809412435,"P4811","M1110","C1408","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"452","J644.C","no.prior",0.985562044545793,0.00119196412934854,0.0132459913248584,"Up",191.377365689552,"P6817","M4215","C5219","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"453","J645.A","no.prior",0.986459546120318,0.000973640780949035,0.0125668130987333,"Up",251.807011273403,"P5008","M5602","C2611","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"454","J645.B","no.prior",0.959899252311081,0.00322788789095883,0.0368728597979604,"Up",140.718767145205,"P6214","M5001","C3210","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"455","J645.C","no.prior",0.984589090385145,0.00142707279584355,0.0139838368190113,"Up",165.104413054139,"P2405","M4816","C3403","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"456","J646.A","no.prior",0.975624970316619,0.0013063774295706,0.02306865225381,"Up",184.148129323688,"P4013","M6607","C4618","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"457","J646.B","no.prior",0.9800153042214,0.00108824879919079,0.0188964469794095,"Up",199.403623716898,"P5618","M6705","C4802","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"458","J646.C","no.prior",0.985866116702109,0.000735422114189252,0.0133984611837021,"Up",293.834095830708,"P4813","M5413","C4412","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"459","J647.B","no.prior",0.988520863398282,0.00107545755117173,0.0104036790505466,"Up",330.702293123298,"P6004","M3816","C3812","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"460","J647.C","no.prior",0.989983229754195,0.00254786608988743,0.00746890415591773,"Up",199.608778391226,"P5611","M6808","C6912","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"461","J649.A","no.prior",0.916099649382162,0.00826280078464846,0.07563754983319,"Up",96.9070706020764,"P6409","M6621","C2810","NEC","NEC",2e-06,2e-06,2e-06,0.016914,0.98308,NA,"NEC"
"462","J649.B","no.prior",0.978016289764932,0.00152739629725377,0.0204563139378138,"Up",142.288968554211,"P6212","M3318","C2204","NEC","NEC",2e-06,2e-06,2e-06,0.065089,0.934905,NA,"NEC"
"463","J649.C","no.prior",0.16846503510447,0.010817022678979,0.820717942216551,"Coast",81.5425395435727,"P5214","M6018","C2206","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,NA
"464","J650.A","no.prior",0.00580607726859025,0.0362179008068535,0.957976021924556,"Coast",-317.938321891157,"P4001","M5409","C1202","TX","TX",0.718875,0.050505,2e-06,0.230616,2e-06,NA,NA
"465","J650.B","no.prior",0.00989388164236018,0.496265900500446,0.493840217857193,"TX",-195.157440223631,"P1204","M6212","C4009","TX","TX",0.779847,0.098929,2e-06,0.121219,2e-06,NA,NA
"466","J650.C","no.prior",0.00262982744317467,0.00395079317873562,0.99341937937809,"Coast",-219.101371113466,"P1621","M5601","C6404","TX","TX",0.65512,0.136437,2e-06,0.208439,2e-06,NA,NA
"467","J651.A","no.prior",0.00440309991240549,0.935666702835821,0.0599301972517733,"TX",-143.540491326466,"P6213","M1108","C3601","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"468","J651.B","no.prior",0.00173170586504104,0.980260133551032,0.018008160583927,"TX",-178.304538620812,"P7214","M5004","C4012","TX","TX",0.974875,2e-06,2e-06,2e-06,0.025119,NA,NA
"469","J651.C","no.prior",0.00181380125254665,0.978158469841832,0.0200277289056218,"TX",-201.324596255709,"P5411","M3615","C7019","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"470","J652.B","no.prior",0.00436444534305656,0.927448671690378,0.0681868829665661,"TX",-139.135506956694,"P1417","M6709","C3207","TX","TX",0.926254,2e-06,2e-06,0.07374,2e-06,NA,NA
"471","J652.C","no.prior",0.00143469394879075,0.984574429234579,0.0139908768166306,"TX",-221.709741964196,"P1603","M6004","C2608","TX","TX",0.99154,2e-06,2e-06,0.008453,2e-06,NA,NA
"472","J653.C","no.prior",0.00855301794695139,0.829398038399041,0.162048943654008,"TX",-97.5134312654976,"P2017","M6214",NA,"other","SEC,TX",0.6272,0.062746,2e-06,0.310051,2e-06,NA,NA
"473","J656.B","no.prior",0.988265405522665,0.0080342224497529,0.00370037202758188,"Up",170.352540944664,"P3010","M4602","C5613","MW","MW",2e-06,0.051862,0.941206,2e-06,0.006928,"MW",NA
"474","J657.C","no.prior",0.880553311823587,0.00390988826051776,0.115536799915895,"Up",88.9032756181403,"P2612","M3210","C3816","MW","MW",0.01542,0.042471,0.942105,2e-06,2e-06,NA,NA
"475","J658.A","no.prior",0.985480836575722,0.00974287585371105,0.00477628757056648,"Up",188.171001659491,"P2409","M5613","C4615","MW","MW",2e-06,2e-06,0.999992,2e-06,2e-06,"MW",NA
"476","J658.B","no.prior",0.985431944442473,0.00866454300701639,0.00590351255051052,"Up",177.132960526185,"P2214","M6210","C3219","MW","MW",2e-06,2e-06,0.999992,2e-06,2e-06,"MW",NA
"477","J660.A","Texas.lowland",0.00188778820569104,0.975466369217602,0.0226458425767076,"TX",-236.089522084442,"P3021","M1802",NA,"TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"478","J660.B","Texas.lowland",0.0028321037984237,0.952843898410711,0.044323997790865,"TX",-250.751961851401,"P1217","M5808","C1816","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"479","J660.C","Texas.lowland",0.00230930006565159,0.966717872616438,0.0309728273179107,"TX",-232.293407017543,"P4006","M4802","C3011","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"480","J661.A","no.prior",0.846881468152573,0.00436322971918959,0.148755302128237,"Up",135.691843782447,"P4003","M1411","C1812","SEC","SEC",2e-06,2e-06,2e-06,0.776605,0.223389,NA,NA
"481","J661.B","no.prior",0.893703285929784,0.00392740565029522,0.102369308419921,"Up",113.078783154557,"P1405","M3815","C2809","SEC","SEC",2e-06,2e-06,2e-06,0.816921,0.183073,NA,NA
"482","J662.B","no.prior",0.941574529266993,0.0293138330590489,0.0291116376739576,"Up",36.6101980080203,"P3409","M3813","C5002","SEC","SEC",2e-06,2e-06,2e-06,0.830902,0.169092,NA,NA
"483","J662.D","no.prior",0.00225951398623052,0.975484014638923,0.0222564713748468,"TX",-206.507689778738,"P4222","M2408","C1013","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"484","J662.E","no.prior",0.00144655649205742,0.984267599723787,0.0142858437841551,"TX",-217.997729659312,"P2020","M3217","C2015","TX","TX",0.999992,2e-06,2e-06,2e-06,2e-06,NA,NA
"485","J663.A","no.prior",0.0957860919759763,0.168151385188857,0.736062522835166,"Coast",-19.7360920152338,"P3618","M1003","C3205","SEC","SEC",2e-06,2e-06,2e-06,0.998829,0.001165,"COAST","COAST"
"486","J663.B","no.prior",0.0110256083012818,0.0391005611792887,0.949873830519429,"Coast",-77.8066443095184,"P4411","M3003","C2816","SEC","SEC",2e-06,2e-06,2e-06,0.992894,0.007099,"COAST","COAST"
"487","J664.A","no.prior",0.987941457967388,0.00102125046031888,0.0110372915722928,"Up",275.080158938551,"P4418","M1406","C1418","NEC","NEC",2e-06,2e-06,2e-06,0.068377,0.931616,NA,"NEC"
"488","J664.C","no.prior",0.991005829255353,0.00400007188220641,0.00499409886244084,"Up",311.954588045869,"P2422","M1410","C3603","NEC","NEC",2e-06,2e-06,2e-06,0.192419,0.807575,NA,NA
"489","J664.E","no.prior",0.989986434335986,0.00165032805925465,0.00836323760475972,"Up",243.502068050936,"P3217","M2208","C4416","NEC","NEC",2e-06,2e-06,2e-06,0.062216,0.937778,NA,"NEC"
"490","J665.A","Midwest.upland",0.980766951877,0.00153376972458992,0.0176992783984096,"Up",151.829576853704,"P6207","M1808","C3807","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"491","J665.B","Midwest.upland",0.985306200445833,0.00113085628461589,0.0135629432695507,"Up",177.65316205488,"P1414","M5014","C4218","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"492","J665.C","Midwest.upland",0.973216795580514,0.00165579383933887,0.0251274105801473,"Up",123.929316409427,"P2609","M4601","C1620","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"493","J665.D","no.prior",0.899464691160046,0.00494692258918692,0.095588386250767,"Up",91.8893294091209,"P2418","M2013","C4408","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,NA
"494","J665.H","no.prior",0.990565674782162,0.00468408563159127,0.00475023958624659,"Up",254.872780864832,"P3605","M3616","C3212","NEC","NEC",2e-06,2e-06,2e-06,2e-06,0.999992,NA,"NEC"
"495","J666.B","no.prior",0.517286939644508,0.0080818842076823,0.474631176147809,"Up",169.342951423715,"P4016","M2220","C5218","SEC","SEC",2e-06,2e-06,2e-06,0.865888,0.134105,NA,NA
"496","J669.A","no.prior",0.946599790227493,0.00230149532695497,0.0510987144455517,"Up",155.297352544544,"P6002","M6403","C4017","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.478522,0.521472,NA,NA
"497","J669.B","no.prior",0.948735732484886,0.00441041363460915,0.0468538538805048,"Up",97.0217813343874,"P2211","M3402","C1602","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.518529,0.481465,NA,NA
"498","J671.C","no.prior",0.577218588492622,0.120090001916011,0.302691409591366,"Up",-8.68164290051468,"P1420","M3411","C2210","SEC","SEC",2e-06,2e-06,2e-06,0.999548,0.000446,NA,NA
"499","J672.A","no.prior",0.138414780503507,0.00913690638063674,0.852448313115856,"Coast",90.0271485764741,"P4413","M2401","C3405","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.599705,0.400289,NA,NA
"500","J673.C","no.prior",0.178148833065886,0.118234305670796,0.703616861263318,"Coast",6.65740493559949,"P1404","M5416","C2012","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.605683,0.394311,NA,NA
"501","J673.D","no.prior",0.314581915237699,0.0173581528375961,0.668059931924705,"Coast",43.6395624007611,"P3614","M4021","C2618","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.603743,0.396251,NA,NA
"502","J676.C","no.prior",0.787457711022032,0.132225424248077,0.0803168647298905,"Up",-1.10170454959488,"P2005","M6409","C6417","SEC","SEC",2e-06,2e-06,2e-06,0.98854,0.011454,NA,NA
"503","J678.C","no.prior",0.0165049995130654,0.0335064353561195,0.949988565130815,"Coast",-61.7239144716662,"P2012","M3811","C4215","SEC","SEC",2e-06,2e-06,2e-06,0.845652,0.154341,NA,NA
"504","J681.A","no.prior",0.00695372992123568,0.0174505506600823,0.975595719418682,"Coast",-117.002690000389,"P4420","M3213","C4619","other","SEC,TX",0.562788,2e-06,2e-06,0.434159,0.003048,NA,NA
"505","J682.C","no.prior",0.966180564614395,0.00166517796643639,0.032154257419169,"Up",175.725337947999,"P1604","M2620","C1604","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.457076,0.542918,NA,NA
"506","J683.E","no.prior",0.986877803002575,0.000887994882029665,0.0122342021153957,"Up",279.286073199326,"P6811","M3612","C1603","NEC","NEC",2e-06,2e-06,2e-06,0.234498,0.765495,NA,NA
"507","J684.A","no.prior",0.0102805369340619,0.0057050487868409,0.984014414279097,"Coast",-60.1482978304172,"P4422","M4620","C2208","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.579384,0.42061,NA,NA
"508","J684.B","no.prior",0.0107478673959852,0.465294738908923,0.523957393695092,"Coast",-213.499892377092,"P5619","M4413","C1802","other","SEC,TX",0.529861,2e-06,2e-06,0.333183,0.136952,NA,NA
"509","J685.C","no.prior",0.0376201620776388,0.0124460482826368,0.949933789639724,"Coast",36.1582580422739,"P3212","M4808","C6204","NEC,SEC","NEC,SEC",2e-06,2e-06,2e-06,0.659957,0.340036,NA,NA
